# Вариант 4. Скорость 300 об/мин, задание тока 10 А, углы 10/150 эл. град, Udc 540 В, R фазы 0,6 Ом (паспорт)
# t_s,theta_mech_sensor_rad,ia_A,ib_A,ic_A,ua_V,ub_V,uc_V
0.037400,1.17496,0.110,9.572,9.636,0,0,0
0.037420,1.17558,0.022,9.597,9.807,0,0,0
0.037440,1.17621,0.231,9.601,9.660,0,0,0
0.037460,1.17684,0.170,9.632,9.585,0,0,0
0.037480,1.17747,0.161,9.519,9.645,0,0,0
0.037500,1.17810,0.169,9.570,9.634,0,-540,0
0.037520,1.17873,0.223,9.405,9.529,0,-540,0
0.037540,1.17935,0.200,9.174,9.571,0,-540,0
0.037560,1.17998,0.159,8.976,9.589,0,-540,0
0.037580,1.18061,0.192,8.807,9.563,0,-540,0
0.037600,1.18124,0.104,8.742,9.499,0,-540,0
0.037620,1.18187,0.187,8.550,9.594,0,-540,0
0.037640,1.18250,0.293,8.515,9.482,0,-540,0
0.037660,1.18312,0.230,8.268,9.573,0,-540,0
0.037680,1.18375,0.163,8.097,9.560,0,-540,0
0.037700,1.18438,0.182,8.013,9.455,0,-540,0
0.037720,1.18501,0.186,7.815,9.432,0,-540,0
0.037740,1.18564,0.046,7.607,9.483,0,-540,0
0.037760,1.18627,0.128,7.523,9.398,0,-540,0
0.037780,1.18689,0.118,7.254,9.335,0,-540,0
0.037800,1.18752,0.072,7.118,9.422,0,-540,0
0.037820,1.18815,0.173,6.970,9.330,0,-540,0
0.037840,1.18878,0.078,6.911,9.333,0,-540,0
0.037860,1.18941,0.191,6.657,9.384,0,-540,0
0.037880,1.19004,0.144,6.563,9.365,0,-540,0
0.037900,1.19066,0.134,6.514,9.332,0,-540,0
0.037920,1.19129,0.099,6.431,9.331,0,-540,0
0.037940,1.19192,0.154,6.197,9.257,0,-540,0
0.037960,1.19255,0.133,6.108,9.307,0,-540,0
0.037980,1.19318,0.041,6.024,10.099,0,-540,540
0.038000,1.19381,0.096,5.908,10.990,0,-540,540
0.038020,1.19443,0.098,5.783,10.918,0,-540,0
0.038040,1.19506,0.206,5.523,10.910,0,-540,0
0.038060,1.19569,0.074,5.424,10.903,0,-540,0
0.038080,1.19632,0.098,5.399,10.897,0,-540,0
0.038100,1.19695,0.063,5.270,10.884,0,-540,0
0.038120,1.19758,0.096,5.099,10.752,0,-540,0
0.038140,1.19820,0.146,4.915,10.955,0,-540,0
0.038160,1.19883,0.128,4.891,10.765,0,-540,0
0.038180,1.19946,0.169,4.660,10.802,0,-540,0
0.038200,1.20009,0.168,4.601,10.676,0,-540,0
0.038220,1.20072,0.071,4.536,10.737,0,-540,0
0.038240,1.20135,0.112,4.487,10.771,0,-540,0
0.038260,1.20197,0.201,4.347,10.703,0,-540,0
0.038280,1.20260,0.090,4.216,10.681,0,-540,0
0.038300,1.20323,0.105,3.987,10.745,0,-540,0
0.038320,1.20386,0.140,4.054,10.623,0,-540,0
0.038340,1.20449,0.121,3.904,10.566,0,-540,0
0.038360,1.20511,0.184,3.715,10.512,0,-540,0
0.038380,1.20574,0.110,3.628,10.577,0,-540,0
0.038400,1.20637,0.181,3.573,10.450,0,-540,0
0.038420,1.20700,0.120,3.462,10.619,0,-540,0
0.038440,1.20763,0.137,3.352,10.529,0,-540,0
0.038460,1.20826,0.099,3.287,10.543,0,-540,0
0.038480,1.20888,0.068,3.105,10.518,0,-540,0
0.038500,1.20951,0.266,3.033,10.405,0,-540,0
0.038520,1.21014,0.054,2.908,10.536,0,-540,0
0.038540,1.21077,0.106,2.812,10.435,0,-540,0
0.038560,1.21140,0.161,2.704,10.458,0,-540,0
0.038580,1.21203,0.175,2.631,10.281,0,-540,0
0.038600,1.21265,0.117,2.633,10.246,0,-540,0
0.038620,1.21328,0.140,2.369,10.301,0,-540,0
0.038640,1.21391,0.145,2.368,10.327,0,-540,0
0.038660,1.21454,0.105,2.262,10.339,0,-540,0
0.038680,1.21517,0.168,2.194,10.195,0,-540,0
0.038700,1.21580,0.142,2.111,10.237,0,-540,0
0.038720,1.21642,0.171,2.086,10.283,0,-540,0
0.038740,1.21705,0.122,2.091,10.049,0,-540,0
0.038760,1.21768,0.117,2.014,10.155,0,-540,0
0.038780,1.21831,0.042,1.943,10.212,0,-540,0
0.038800,1.21894,0.092,1.945,10.127,0,-540,0
0.038820,1.21957,0.231,2.031,10.048,0,-540,0
0.038840,1.22019,0.133,2.020,10.163,0,-540,0
0.038860,1.22082,0.143,1.951,10.075,0,-540,0
0.038880,1.22145,0.099,1.937,10.002,0,-540,0
0.038900,1.22208,0.083,2.008,10.015,0,-540,0
0.038920,1.22271,0.256,2.105,10.033,0,-540,0
0.038940,1.22334,0.161,1.964,9.937,0,-540,0
0.038960,1.22396,0.151,2.029,9.922,0,-540,0
0.038980,1.22459,0.174,2.025,9.870,0,-540,0
0.039000,1.22522,0.176,2.016,10.025,0,-540,0
0.039020,1.22585,0.193,1.909,9.781,0,-540,0
0.039040,1.22648,0.119,1.993,9.833,0,-540,0
0.039060,1.22711,0.138,1.949,9.859,0,-540,0
0.039080,1.22773,0.182,2.030,9.780,0,-540,0
0.039100,1.22836,0.163,1.963,9.658,0,-540,0
0.039120,1.22899,0.138,1.992,9.635,0,-540,0
0.039140,1.22962,0.057,2.128,9.825,0,-540,0
0.039160,1.23025,0.121,2.008,9.714,0,-540,0
0.039180,1.23088,0.106,2.021,9.740,0,-540,0
0.039200,1.23150,0.015,2.030,9.641,0,-540,0
0.039220,1.23213,0.185,2.023,9.669,0,-540,0
0.039240,1.23276,0.149,2.018,9.565,0,-540,0
0.039260,1.23339,0.129,1.931,9.505,0,-540,0
0.039280,1.23402,0.226,2.066,9.494,0,-540,0
0.039300,1.23465,0.155,1.995,9.552,0,-540,0
0.039320,1.23527,0.143,1.978,9.424,0,-540,0
0.039340,1.23590,0.178,1.884,9.502,0,-540,0
0.039360,1.23653,0.258,2.013,9.429,0,-540,0
0.039380,1.23716,0.172,1.946,9.372,0,-540,0
0.039400,1.23779,0.191,1.953,9.391,0,-540,0
0.039420,1.23842,0.168,1.962,9.382,0,-540,0
0.039440,1.23904,0.147,2.058,9.385,0,-540,0
0.039460,1.23967,0.125,1.944,9.299,0,-540,0
0.039480,1.24030,0.102,1.973,9.204,0,-540,0
0.039500,1.24093,0.199,1.963,9.267,0,-540,0
0.039520,1.24156,0.179,2.034,9.263,0,-540,0
0.039540,1.24219,0.192,2.022,9.982,0,-540,540
0.039560,1.24281,0.159,2.002,10.780,0,-540,540
0.039580,1.24344,0.195,2.017,10.749,0,-540,0
0.039600,1.24407,0.223,1.984,10.766,0,-540,0
0.039620,1.24470,0.132,1.990,10.637,0,-540,0
0.039640,1.24533,0.169,2.038,10.662,0,-540,0
0.039660,1.24596,0.159,2.047,10.624,0,-540,0
0.039680,1.24658,0.211,2.016,10.599,0,-540,0
0.039700,1.24721,0.179,2.013,10.535,0,-540,0
0.039720,1.24784,0.218,2.008,10.525,0,-540,0
0.039740,1.24847,0.195,1.964,10.541,0,-540,0
0.039760,1.24910,0.202,1.924,10.500,0,-540,0
0.039780,1.24973,0.224,2.060,10.431,0,-540,0
0.039800,1.25035,0.161,2.011,10.447,0,-540,0
0.039820,1.25098,0.156,2.029,10.401,0,-540,0
0.039840,1.25161,0.075,2.041,10.299,0,-540,0
0.039860,1.25224,0.151,2.044,10.267,0,-540,0
0.039880,1.25287,0.196,2.000,10.265,0,-540,0
0.039900,1.25350,0.252,1.986,10.288,0,-540,0
0.039920,1.25412,0.112,1.837,10.200,0,-540,0
0.039940,1.25475,0.235,2.028,10.208,0,-540,0
0.039960,1.25538,0.189,1.989,10.162,0,-540,0
0.039980,1.25601,0.226,2.019,10.161,0,-540,0
0.040000,1.25664,0.144,2.020,10.073,0,-540,0
0.040020,1.25727,0.287,2.071,10.048,0,-540,0
0.040040,1.25789,0.242,1.992,9.996,0,-540,0
0.040060,1.25852,0.228,2.024,10.013,0,-540,0
0.040080,1.25915,-0.016,1.967,9.851,0,-540,0
0.040100,1.25978,0.101,2.007,9.939,0,-540,0
0.040120,1.26041,0.061,2.049,9.873,0,-540,0
0.040140,1.26104,0.047,1.943,9.775,0,-540,0
0.040160,1.26166,0.004,1.969,9.789,0,-540,0
0.040180,1.26229,0.116,2.068,9.678,0,-540,0
0.040200,1.26292,0.122,2.045,9.623,0,-540,0
0.040220,1.26355,0.066,1.966,9.631,0,-540,0
0.040240,1.26418,0.058,1.992,9.645,0,-540,0
0.040260,1.26481,0.025,2.045,9.666,0,-540,0
0.040280,1.26543,0.043,1.950,9.582,0,-540,0
0.040300,1.26606,-0.029,2.043,9.594,0,-540,0
0.040320,1.26669,0.109,1.934,9.548,0,-540,0
0.040340,1.26732,0.016,2.020,9.447,0,-540,0
0.040360,1.26795,0.023,2.005,9.439,0,-540,0
0.040380,1.26858,-0.031,1.942,9.516,0,-540,0
0.040400,1.26920,0.071,2.010,9.407,0,-540,0
0.040420,1.26983,0.033,2.048,9.314,0,-540,0
0.040440,1.27046,0.028,1.957,9.359,0,-540,0
0.040460,1.27109,0.139,2.000,9.356,0,-540,0
0.040480,1.27172,-0.045,1.968,9.337,0,-540,0
0.040500,1.27235,0.095,1.988,9.157,0,-540,0
0.040520,1.27297,0.006,1.974,9.918,0,-540,540
0.040540,1.27360,0.100,2.051,10.661,0,-540,540
0.040560,1.27423,0.077,2.032,11.020,0,-540,0
0.040580,1.27486,0.077,1.998,10.929,0,-540,0
0.040600,1.27549,0.076,2.008,10.862,0,-540,0
0.040620,1.27611,0.019,2.106,10.882,0,-540,0
0.040640,1.27674,0.054,2.002,10.796,0,-540,0
0.040660,1.27737,0.040,1.955,10.744,0,-540,0
0.040680,1.27800,0.018,1.969,10.762,0,-540,0
0.040700,1.27863,0.099,2.082,10.775,0,-540,0
0.040720,1.27926,0.192,2.000,10.626,0,-540,0
0.040740,1.27988,0.044,2.013,10.609,0,-540,0
0.040760,1.28051,0.066,2.032,10.571,0,-540,0
0.040780,1.28114,0.065,2.074,10.517,0,-540,0
0.040800,1.28177,0.039,1.998,10.390,0,-540,0
0.040820,1.28240,0.030,2.049,10.442,0,-540,0
0.040840,1.28303,0.025,2.022,10.351,0,-540,0
0.040860,1.28365,0.054,2.033,10.389,0,-540,0
0.040880,1.28428,0.062,2.036,10.246,0,-540,0
0.040900,1.28491,0.098,1.948,10.217,0,-540,0
0.040920,1.28554,0.051,1.967,10.157,0,-540,0
0.040940,1.28617,0.048,2.036,10.104,0,-540,0
0.040960,1.28680,-0.011,2.001,10.134,0,-540,0
0.040980,1.28742,0.059,1.954,9.989,0,-540,0
0.041000,1.28805,0.003,2.054,9.908,0,-540,0
0.041020,1.28868,0.064,2.068,10.038,0,-540,0
0.041040,1.28931,0.082,2.041,9.848,0,-540,0
0.041060,1.28994,0.102,1.975,9.859,0,-540,0
0.041080,1.29057,-0.014,1.936,9.866,0,-540,0
0.041100,1.29119,0.036,1.862,9.831,0,-540,0
0.041120,1.29182,0.037,2.004,9.825,0,-540,0
0.041140,1.29245,0.073,1.975,9.663,0,-540,0
0.041160,1.29308,0.082,1.958,9.682,0,-540,0
0.041180,1.29371,0.123,1.987,9.663,0,-540,0
0.041200,1.29434,0.133,2.094,9.529,0,-540,0
0.041220,1.29496,0.051,1.973,9.518,0,-540,0
0.041240,1.29559,0.109,2.008,9.572,0,-540,0
0.041260,1.29622,0.013,1.927,9.412,0,-540,0
0.041280,1.29685,0.008,1.864,9.358,0,-540,0
0.041300,1.29748,-0.007,2.017,9.308,0,-540,0
0.041320,1.29811,0.150,1.940,9.368,0,-540,0
0.041340,1.29873,0.082,1.921,9.279,0,-540,0
0.041360,1.29936,0.011,2.022,9.547,0,-540,540
0.041380,1.29999,-0.029,2.019,10.129,0,-540,540
0.041400,1.30062,0.064,2.034,10.788,0,-540,540
0.041420,1.30125,0.087,2.042,10.773,0,-540,0
0.041440,1.30188,0.061,1.935,10.733,0,-540,0
0.041460,1.30250,0.046,2.065,10.741,0,-540,0
0.041480,1.30313,0.082,2.147,10.612,0,-540,0
0.041500,1.30376,0.029,1.959,10.641,0,-540,0
0.041520,1.30439,0.145,2.041,10.553,0,-540,0
0.041540,1.30502,0.062,1.966,10.467,0,-540,0
0.041560,1.30565,0.112,2.056,10.410,0,-540,0
0.041580,1.30627,0.006,2.022,10.315,0,-540,0
0.041600,1.30690,0.121,1.998,10.347,0,-540,0
0.041620,1.30753,0.033,1.980,10.220,0,-540,0
0.041640,1.30816,0.032,2.004,10.189,0,-540,0
0.041660,1.30879,0.044,2.008,10.150,0,-540,0
0.041680,1.30942,0.094,2.023,10.125,0,-540,0
0.041700,1.31004,0.096,2.038,10.066,0,-540,0
0.041720,1.31067,-0.000,2.056,9.996,0,-540,0
0.041740,1.31130,0.036,1.977,9.959,0,-540,0
0.041760,1.31193,0.059,1.975,9.929,0,-540,0
0.041780,1.31256,0.019,2.084,9.835,0,-540,0
0.041800,1.31319,0.129,1.984,9.851,0,-540,0
0.041820,1.31381,0.047,1.998,9.690,0,-540,0
0.041840,1.31444,0.038,2.018,9.710,0,-540,0
0.041860,1.31507,0.098,2.005,9.608,0,-540,0
0.041880,1.31570,0.076,2.005,9.536,0,-540,0
0.041900,1.31633,0.133,1.896,9.548,0,-540,0
0.041920,1.31696,0.095,1.907,9.407,0,-540,0
0.041940,1.31758,0.056,1.987,9.458,0,-540,0
0.041960,1.31821,0.049,1.978,9.404,0,-540,0
0.041980,1.31884,0.061,2.015,9.322,0,-540,0
0.042000,1.31947,0.022,1.977,9.223,0,-540,0
0.042020,1.32010,0.006,2.061,9.525,0,-540,540
0.042040,1.32073,0.127,2.008,10.078,0,-540,540
0.042060,1.32135,0.163,2.037,10.707,0,-540,540
0.042080,1.32198,0.097,1.939,10.986,0,-540,0
0.042100,1.32261,0.153,1.889,10.844,0,-540,0
0.042120,1.32324,-0.017,2.017,10.887,0,-540,0
0.042140,1.32387,0.113,2.021,10.784,0,-540,0
0.042160,1.32450,0.078,2.006,10.777,0,-540,0
0.042180,1.32512,-0.059,2.061,10.643,0,-540,0
0.042200,1.32575,0.025,1.893,10.598,0,-540,0
0.042220,1.32638,0.092,2.026,10.505,0,-540,0
0.042240,1.32701,0.117,2.001,10.489,0,-540,0
0.042260,1.32764,0.072,1.995,10.404,0,-540,0
0.042280,1.32827,0.092,2.028,10.317,0,-540,0
0.042300,1.32889,0.071,1.979,10.319,0,-540,0
0.042320,1.32952,0.016,1.866,10.251,0,-540,0
0.042340,1.33015,0.070,1.931,10.139,0,-540,0
0.042360,1.33078,0.083,1.995,10.085,0,-540,0
0.042380,1.33141,0.047,1.943,10.044,0,-540,0
0.042400,1.33204,0.124,2.072,10.014,0,-540,0
0.042420,1.33266,0.093,1.940,9.950,0,-540,0
0.042440,1.33329,0.054,1.951,9.869,0,-540,0
0.042460,1.33392,-0.049,1.956,9.849,0,-540,0
0.042480,1.33455,0.151,2.132,9.823,0,-540,0
0.042500,1.33518,0.126,2.002,9.697,0,-540,0
0.042520,1.33581,0.084,2.135,9.626,0,-540,0
0.042540,1.33643,0.050,1.970,9.557,0,-540,0
0.042560,1.33706,0.113,1.978,9.478,0,-540,0
0.042580,1.33769,0.021,1.972,9.413,0,-540,0
0.042600,1.33832,0.121,2.045,9.397,0,-540,0
0.042620,1.33895,0.085,2.020,9.471,0,-540,0
0.042640,1.33958,0.088,2.017,9.279,0,-540,0
0.042660,1.34020,0.128,2.007,9.279,0,-540,0
0.042680,1.34083,0.017,1.982,9.832,0,-540,540
0.042700,1.34146,0.089,2.044,10.255,0,-540,540
0.042720,1.34209,0.057,1.997,10.872,0,-540,540
0.042740,1.34272,0.035,1.928,11.092,0,-540,0
0.042760,1.34335,0.029,1.984,10.972,0,-540,0
0.042780,1.34397,0.046,1.937,10.912,0,-540,0
0.042800,1.34460,0.093,2.001,10.800,0,-540,0
0.042820,1.34523,0.157,2.018,10.749,0,-540,0
0.042840,1.34586,0.104,1.968,10.620,0,-540,0
0.042860,1.34649,0.087,2.026,10.628,0,-540,0
0.042880,1.34711,0.080,1.950,10.574,0,-540,0
0.042900,1.34774,0.175,1.972,10.527,0,-540,0
0.042920,1.34837,0.152,2.007,10.313,0,-540,0
0.042940,1.34900,0.074,1.992,10.502,0,-540,0
0.042960,1.34963,0.065,2.022,10.366,0,-540,0
0.042980,1.35026,0.259,1.870,10.221,0,-540,0
0.043000,1.35088,0.161,2.107,10.141,0,-540,0
0.043020,1.35151,0.031,2.008,10.071,0,-540,0
0.043040,1.35214,0.185,2.071,10.002,0,-540,0
0.043060,1.35277,0.041,1.910,9.927,0,-540,0
0.043080,1.35340,0.092,1.959,9.825,0,-540,0
0.043100,1.35403,0.176,2.078,9.769,0,-540,0
0.043120,1.35465,0.058,1.987,9.774,0,-540,0
0.043140,1.35528,0.117,1.898,9.646,0,-540,0
0.043160,1.35591,0.080,1.951,9.586,0,-540,0
0.043180,1.35654,0.088,2.109,9.603,0,-540,0
0.043200,1.35717,0.127,2.011,9.502,0,-540,0
0.043220,1.35780,0.120,2.025,9.408,0,-540,0
0.043240,1.35842,0.164,2.006,9.410,0,-540,0
0.043260,1.35905,0.045,1.954,9.303,0,-540,0
0.043280,1.35968,0.065,2.026,9.297,0,-540,0
0.043300,1.36031,0.045,2.029,9.163,0,-540,0
0.043320,1.36094,0.080,1.989,9.219,0,-540,0
0.043340,1.36157,0.081,2.019,9.588,0,-540,540
0.043360,1.36219,0.163,2.002,10.049,0,-540,540
0.043380,1.36282,0.069,2.012,10.500,0,-540,540
0.043400,1.36345,0.004,2.082,10.958,0,-540,540
0.043420,1.36408,0.135,2.011,10.825,0,-540,0
0.043440,1.36471,0.081,2.036,10.818,0,-540,0
0.043460,1.36534,0.162,1.974,10.666,0,-540,0
0.043480,1.36596,0.122,1.991,10.690,0,-540,0
0.043500,1.36659,0.004,2.020,10.563,0,-540,0
0.043520,1.36722,0.101,1.932,10.507,0,-540,0
0.043540,1.36785,0.078,1.876,10.389,0,-540,0
0.043560,1.36848,0.053,1.974,10.349,0,-540,0
0.043580,1.36911,0.130,1.962,10.332,0,-540,0
0.043600,1.36973,0.106,1.973,10.216,0,-540,0
0.043620,1.37036,0.083,1.979,10.164,0,-540,0
0.043640,1.37099,0.041,1.989,10.130,0,-540,0
0.043660,1.37162,0.085,1.929,10.104,0,-540,0
0.043680,1.37225,0.176,2.000,10.031,0,-540,0
0.043700,1.37288,0.061,2.089,9.981,0,-540,0
0.043720,1.37350,0.024,2.035,9.760,0,-540,0
0.043740,1.37413,0.125,1.954,9.732,0,-540,0
0.043760,1.37476,0.090,2.000,9.812,0,-540,0
0.043780,1.37539,0.052,2.009,9.699,0,-540,0
0.043800,1.37602,0.164,2.035,9.602,0,-540,0
0.043820,1.37665,0.131,1.945,9.560,0,-540,0
0.043840,1.37727,0.087,2.081,9.464,0,-540,0
0.043860,1.37790,0.065,2.004,9.341,0,-540,0
0.043880,1.37853,0.139,1.858,9.378,0,-540,0
0.043900,1.37916,0.042,2.039,9.275,0,-540,0
0.043920,1.37979,0.159,1.978,9.177,0,-540,0
0.043940,1.38042,0.135,2.079,9.202,0,-540,0
0.043960,1.38104,0.072,1.972,9.583,0,-540,540
0.043980,1.38167,0.046,1.991,10.011,0,-540,540
0.044000,1.38230,0.076,2.111,10.367,0,-540,540
0.044020,1.38293,-0.003,2.045,10.842,0,-540,540
0.044040,1.38356,0.053,2.027,10.950,0,-540,0
0.044060,1.38419,0.108,1.888,10.831,0,-540,0
0.044080,1.38481,0.031,1.980,10.708,0,-540,0
0.044100,1.38544,0.090,2.017,10.701,0,-540,0
0.044120,1.38607,0.040,1.995,10.662,0,-540,0
0.044140,1.38670,0.069,2.026,10.544,0,-540,0
0.044160,1.38733,0.064,1.960,10.502,0,-540,0
0.044180,1.38796,0.158,1.975,10.407,0,-540,0
0.044200,1.38858,0.124,1.964,10.383,0,-540,0
0.044220,1.38921,0.109,1.960,10.249,0,-540,0
0.044240,1.38984,0.097,1.988,10.229,0,-540,0
0.044260,1.39047,0.185,1.924,10.254,0,-540,0
0.044280,1.39110,-0.029,1.936,10.108,0,-540,0
0.044300,1.39173,0.134,2.029,10.015,0,-540,0
0.044320,1.39235,0.118,1.942,9.928,0,-540,0
0.044340,1.39298,0.148,1.976,9.843,0,-540,0
0.044360,1.39361,0.175,1.993,9.707,0,-540,0
0.044380,1.39424,0.062,2.052,9.785,0,-540,0
0.044400,1.39487,0.016,1.982,9.688,0,-540,0
0.044420,1.39550,0.002,1.925,9.696,0,-540,0
0.044440,1.39612,0.059,1.963,9.581,0,-540,0
0.044460,1.39675,0.101,2.115,9.465,0,-540,0
0.044480,1.39738,0.069,2.072,9.472,0,-540,0
0.044500,1.39801,0.093,1.959,9.415,0,-540,0
0.044520,1.39864,0.171,1.988,9.205,0,-540,0
0.044540,1.39927,0.092,1.867,9.249,0,-540,0
0.044560,1.39989,-0.013,2.048,9.243,0,-540,0
0.044580,1.40052,0.076,2.068,9.498,0,-540,540
0.044600,1.40115,0.115,2.002,9.797,0,-540,540
0.044620,1.40178,0.126,2.000,10.287,0,-540,540
0.044640,1.40241,0.114,2.012,10.618,0,-540,540
0.044660,1.40304,-0.017,2.082,11.008,0,-540,540
0.044680,1.40366,0.114,2.044,10.955,0,-540,0
0.044700,1.40429,0.085,1.892,10.787,0,-540,0
0.044720,1.40492,0.063,1.925,10.759,0,-540,0
0.044740,1.40555,0.093,1.930,10.700,0,-540,0
0.044760,1.40618,0.077,1.932,10.464,0,-540,0
0.044780,1.40681,0.136,2.005,10.496,0,-540,0
0.044800,1.40743,0.133,2.055,10.435,0,-540,0
0.044820,1.40806,0.163,1.924,10.431,0,-540,0
0.044840,1.40869,0.085,1.916,10.343,0,-540,0
0.044860,1.40932,0.098,2.049,10.198,0,-540,0
0.044880,1.40995,0.049,2.030,10.154,0,-540,0
0.044900,1.41058,0.076,2.009,10.147,0,-540,0
0.044920,1.41120,0.118,2.052,10.071,0,-540,0
0.044940,1.41183,0.096,1.929,9.995,0,-540,0
0.044960,1.41246,0.212,1.952,9.829,0,-540,0
0.044980,1.41309,0.042,1.949,9.848,0,-540,0
0.045000,1.41372,0.128,2.032,9.798,0,-540,0
0.045020,1.41435,0.063,2.023,9.770,0,-540,0
0.045040,1.41497,0.067,2.009,9.675,0,-540,0
0.045060,1.41560,0.052,1.999,9.672,0,-540,0
0.045080,1.41623,0.211,2.041,9.572,0,-540,0
0.045100,1.41686,0.096,2.043,9.441,0,-540,0
0.045120,1.41749,0.084,2.087,9.464,0,-540,0
0.045140,1.41811,-0.027,1.971,9.387,0,-540,0
0.045160,1.41874,0.119,1.963,9.321,0,-540,0
0.045180,1.41937,0.057,1.951,9.238,0,-540,0
0.045200,1.42000,0.108,2.012,9.380,0,-540,540
0.045220,1.42063,0.123,1.923,9.664,0,-540,540
0.045240,1.42126,0.167,1.983,9.961,0,-540,540
0.045260,1.42188,0.146,2.042,10.286,0,-540,540
0.045280,1.42251,0.115,1.990,10.569,0,-540,540
0.045300,1.42314,0.101,2.013,10.891,0,-540,540
0.045320,1.42377,0.084,2.052,10.863,0,-540,0
0.045340,1.42440,0.119,2.079,10.768,0,-540,0
0.045360,1.42503,0.059,1.953,10.694,0,-540,0
0.045380,1.42565,0.062,1.906,10.685,0,-540,0
0.045400,1.42628,0.043,2.021,10.619,0,-540,0
0.045420,1.42691,0.067,1.928,10.461,0,-540,0
0.045440,1.42754,0.082,2.086,10.457,0,-540,0
0.045460,1.42817,0.085,2.035,10.339,0,-540,0
0.045480,1.42880,0.119,2.006,10.399,0,-540,0
0.045500,1.42942,-0.036,2.050,10.279,0,-540,0
0.045520,1.43005,0.115,1.992,10.185,0,-540,0
0.045540,1.43068,0.172,1.950,10.187,0,-540,0
0.045560,1.43131,0.093,1.918,10.029,0,-540,0
0.045580,1.43194,0.142,1.951,10.006,0,-540,0
0.045600,1.43257,0.182,1.965,9.901,0,-540,0
0.045620,1.43319,0.059,1.894,10.034,0,-540,0
0.045640,1.43382,-0.010,2.021,9.851,0,-540,0
0.045660,1.43445,0.149,2.006,9.892,0,-540,0
0.045680,1.43508,-0.014,1.977,9.669,0,-540,0
0.045700,1.43571,0.108,2.010,9.676,0,-540,0
0.045720,1.43634,0.108,2.015,9.639,0,-540,0
0.045740,1.43696,0.090,2.040,9.587,0,-540,0
0.045760,1.43759,0.094,1.954,9.488,0,-540,0
0.045780,1.43822,0.073,1.918,9.480,0,-540,0
0.045800,1.43885,0.062,2.009,9.457,0,-540,0
0.045820,1.43948,0.080,2.058,9.327,0,-540,0
0.045840,1.44011,0.091,1.952,9.348,0,-540,0
0.045860,1.44073,0.097,1.990,9.168,0,-540,0
0.045880,1.44136,0.098,1.986,9.328,0,-540,540
0.045900,1.44199,0.075,2.049,9.721,0,-540,540
0.045920,1.44262,0.059,2.007,9.803,0,-540,540
0.045940,1.44325,0.081,1.998,10.160,0,-540,540
0.045960,1.44388,-0.007,1.973,10.549,0,-540,540
0.045980,1.44450,0.191,2.023,10.669,0,-540,540
0.046000,1.44513,0.116,1.965,10.842,0,-540,0
0.046020,1.44576,0.126,1.985,10.735,0,-540,0
0.046040,1.44639,0.176,2.037,10.703,0,-540,0
0.046060,1.44702,0.124,1.917,10.666,0,-540,0
0.046080,1.44765,0.163,2.012,10.531,0,-540,0
0.046100,1.44827,0.062,2.003,10.533,0,-540,0
0.046120,1.44890,0.136,1.924,10.434,0,-540,0
0.046140,1.44953,0.139,1.990,10.427,0,-540,0
0.046160,1.45016,0.052,1.983,10.366,0,-540,0
0.046180,1.45079,0.040,1.976,10.265,0,-540,0
0.046200,1.45142,0.055,1.928,10.227,0,-540,0
0.046220,1.45204,0.031,1.961,10.231,0,-540,0
0.046240,1.45267,0.001,2.020,10.131,0,-540,0
0.046260,1.45330,0.076,1.993,9.990,0,-540,0
0.046280,1.45393,0.149,2.005,9.990,0,-540,0
0.046300,1.45456,0.068,2.036,10.036,0,-540,0
0.046320,1.45519,0.058,1.969,9.897,0,-540,0
0.046340,1.45581,0.114,2.003,9.905,0,-540,0
0.046360,1.45644,0.103,2.016,9.808,0,-540,0
0.046380,1.45707,0.102,1.999,9.791,0,-540,0
0.046400,1.45770,0.183,1.917,9.700,0,-540,0
0.046420,1.45833,0.099,1.967,9.716,0,-540,0
0.046440,1.45896,0.064,1.985,9.629,0,-540,0
0.046460,1.45958,0.113,1.990,9.519,0,-540,0
0.046480,1.46021,0.085,1.987,9.501,0,-540,0
0.046500,1.46084,0.095,2.032,9.501,0,-540,0
0.046520,1.46147,0.046,2.007,9.498,0,-540,0
0.046540,1.46210,0.043,2.016,9.340,0,-540,0
0.046560,1.46273,0.101,1.965,9.373,0,-540,0
0.046580,1.46335,0.167,2.016,9.311,0,-540,0
0.046600,1.46398,0.106,2.015,9.185,0,-540,0
0.046620,1.46461,0.175,1.999,9.249,0,-540,540
0.046640,1.46524,0.067,1.980,9.494,0,-540,540
0.046660,1.46587,0.092,1.978,9.760,0,-540,540
0.046680,1.46650,0.179,1.905,10.021,0,-540,540
0.046700,1.46712,0.166,1.962,10.339,0,-540,540
0.046720,1.46775,0.062,2.019,10.543,0,-540,540
0.046740,1.46838,0.124,1.975,10.776,0,-540,540
0.046760,1.46901,0.088,1.957,10.915,0,-540,0
0.046780,1.46964,0.086,1.959,10.856,0,-540,0
0.046800,1.47027,0.149,2.023,10.795,0,-540,0
0.046820,1.47089,0.189,2.014,10.762,0,-540,0
0.046840,1.47152,0.065,1.958,10.693,0,-540,0
0.046860,1.47215,0.185,1.988,10.651,0,-540,0
0.046880,1.47278,0.012,2.080,10.634,0,-540,0
0.046900,1.47341,0.112,1.966,10.589,0,-540,0
0.046920,1.47404,0.011,1.960,10.556,0,-540,0
0.046940,1.47466,0.124,2.019,10.471,0,-540,0
