# Вариант 2. Скорость 450 об/мин, задание тока 15 А, углы 10/150 эл. град, Udc 540 В, R фазы 0,6 Ом (паспорт)
# t_s,theta_mech_sensor_rad,ia_A,ib_A,ic_A,ua_V,ub_V,uc_V
0.023160,1.09139,0.088,15.383,0.895,0,0,540
0.023180,1.09233,0.045,15.365,1.820,0,0,540
0.023200,1.09327,0.114,15.348,2.817,0,0,540
0.023220,1.09422,0.077,15.408,3.572,0,0,540
0.023240,1.09516,0.133,15.246,4.521,0,0,540
0.023260,1.09610,0.107,15.333,5.390,0,0,540
0.023280,1.09704,0.097,15.312,6.237,0,0,540
0.023300,1.09799,0.140,15.254,7.211,0,0,540
0.023320,1.09893,0.145,15.294,8.067,0,0,540
0.023340,1.09987,0.089,15.243,9.030,0,0,540
0.023360,1.10081,0.142,15.190,9.810,0,0,540
0.023380,1.10176,0.126,15.091,10.663,0,0,540
0.023400,1.10270,0.099,15.090,11.564,0,0,540
0.023420,1.10364,0.150,14.988,12.439,0,0,540
0.023440,1.10458,0.136,15.073,13.380,0,0,540
0.023460,1.10553,0.117,15.079,14.284,0,0,540
0.023480,1.10647,0.107,14.987,15.071,0,0,540
0.023500,1.10741,0.091,15.077,15.921,0,0,540
0.023520,1.10835,0.108,14.920,16.004,0,0,0
0.023540,1.10930,0.151,14.971,15.960,0,0,0
0.023560,1.11024,0.132,14.882,15.981,0,0,0
0.023580,1.11118,0.114,14.926,15.996,0,0,0
0.023600,1.11212,0.209,14.948,16.000,0,0,0
0.023620,1.11307,0.115,14.883,15.899,0,0,0
0.023640,1.11401,0.028,14.873,15.942,0,0,0
0.023660,1.11495,0.182,14.870,15.944,0,0,0
0.023680,1.11589,0.107,14.842,15.818,0,0,0
0.023700,1.11684,0.128,14.798,15.857,0,0,0
0.023720,1.11778,0.167,14.824,15.789,0,0,0
0.023740,1.11872,0.184,14.797,15.811,0,0,0
0.023760,1.11966,0.179,14.681,15.855,0,0,0
0.023780,1.12061,0.107,14.707,15.858,0,0,0
0.023800,1.12155,0.122,14.690,15.782,0,0,0
0.023820,1.12249,0.138,14.674,15.745,0,0,0
0.023840,1.12343,0.124,14.597,15.742,0,0,0
0.023860,1.12438,0.155,14.574,15.705,0,0,0
0.023880,1.12532,0.187,14.595,15.757,0,0,0
0.023900,1.12626,0.211,14.568,15.759,0,0,0
0.023920,1.12720,0.131,14.591,15.784,0,0,0
0.023940,1.12815,0.040,14.609,15.707,0,0,0
0.023960,1.12909,0.052,14.532,15.587,0,0,0
0.023980,1.13003,0.169,14.619,15.603,0,0,0
0.024000,1.13097,0.212,14.513,15.516,0,0,0
0.024020,1.13192,0.166,14.485,15.604,0,0,0
0.024040,1.13286,0.129,14.452,15.588,0,0,0
0.024060,1.13380,0.097,14.473,15.520,0,0,0
0.024080,1.13474,0.174,14.460,15.586,0,0,0
0.024100,1.13569,0.124,14.414,15.488,0,0,0
0.024120,1.13663,0.240,14.448,15.366,0,0,0
0.024140,1.13757,0.115,14.379,15.476,0,0,0
0.024160,1.13851,0.169,14.463,15.400,0,0,0
0.024180,1.13946,0.161,14.416,15.461,0,0,0
0.024200,1.14040,0.090,14.275,15.461,0,0,0
0.024220,1.14134,0.123,14.450,15.430,0,0,0
0.024240,1.14228,0.108,14.331,15.393,0,0,0
0.024260,1.14323,0.183,14.354,15.379,0,0,0
0.024280,1.14417,0.178,14.335,15.296,0,0,0
0.024300,1.14511,0.215,14.298,15.377,0,0,0
0.024320,1.14605,0.169,14.286,15.404,0,0,0
0.024340,1.14700,0.156,14.279,15.335,0,0,0
0.024360,1.14794,0.178,14.309,15.297,0,0,0
0.024380,1.14888,0.115,14.293,15.194,0,0,0
0.024400,1.14982,0.154,14.175,15.256,0,0,0
0.024420,1.15077,0.188,14.635,15.193,0,540,0
0.024440,1.15171,0.105,14.931,15.214,0,540,0
0.024460,1.15265,0.223,15.347,15.140,0,540,0
0.024480,1.15359,0.117,15.807,15.119,0,540,0
0.024500,1.15454,0.283,16.049,15.126,0,0,0
0.024520,1.15548,0.153,15.902,15.106,0,0,0
0.024540,1.15642,0.152,15.887,14.993,0,0,0
0.024560,1.15736,0.160,16.008,15.024,0,0,0
0.024580,1.15831,0.175,15.991,14.980,0,0,0
0.024600,1.15925,0.228,15.915,15.004,0,0,0
0.024620,1.16019,0.186,15.899,15.023,0,0,0
0.024640,1.16113,0.077,15.852,14.913,0,0,0
0.024660,1.16208,0.262,15.899,14.933,0,0,0
0.024680,1.16302,0.191,15.842,14.914,0,0,0
0.024700,1.16396,0.123,15.819,14.906,0,0,0
0.024720,1.16490,0.188,15.833,14.923,0,0,0
0.024740,1.16585,0.210,15.797,14.868,0,0,0
0.024760,1.16679,0.194,15.802,14.855,0,0,0
0.024780,1.16773,0.194,15.798,14.811,0,0,0
0.024800,1.16867,0.173,15.804,14.758,0,0,0
0.024820,1.16961,0.148,15.711,14.746,0,0,0
0.024840,1.17056,0.199,15.791,14.667,0,0,0
0.024860,1.17150,0.165,15.737,14.670,0,0,0
0.024880,1.17244,0.233,15.736,14.754,0,0,0
0.024900,1.17338,0.166,15.733,14.636,0,0,0
0.024920,1.17433,0.158,15.693,14.612,0,0,0
0.024940,1.17527,0.211,15.752,14.636,0,0,0
0.024960,1.17621,0.136,15.650,14.503,0,0,0
0.024980,1.17715,0.149,15.745,14.618,0,0,0
0.025000,1.17810,0.196,15.562,14.562,0,-540,0
0.025020,1.17904,0.158,15.127,14.509,0,-540,0
0.025040,1.17998,0.086,14.642,14.646,0,-540,0
0.025060,1.18092,0.166,14.298,14.448,0,-540,0
0.025080,1.18187,0.051,13.840,14.358,0,-540,0
0.025100,1.18281,0.140,13.595,14.329,0,-540,0
0.025120,1.18375,0.159,13.141,14.353,0,-540,0
0.025140,1.18469,0.292,12.800,14.379,0,-540,0
0.025160,1.18564,0.134,12.472,14.312,0,-540,0
0.025180,1.18658,0.180,12.096,14.251,0,-540,0
0.025200,1.18752,0.124,11.846,14.388,0,-540,0
0.025220,1.18846,0.224,11.420,14.268,0,-540,0
0.025240,1.18941,0.074,11.198,14.325,0,-540,0
0.025260,1.19035,0.220,10.865,14.232,0,-540,0
0.025280,1.19129,0.117,10.595,14.603,0,-540,540
0.025300,1.19223,0.212,10.220,15.558,0,-540,540
0.025320,1.19318,0.171,9.998,15.974,0,-540,0
0.025340,1.19412,0.153,9.700,15.868,0,-540,0
0.025360,1.19506,0.149,9.524,15.813,0,-540,0
0.025380,1.19600,0.122,9.206,15.826,0,-540,0
0.025400,1.19695,0.110,8.855,15.756,0,-540,0
0.025420,1.19789,0.239,8.659,15.756,0,-540,0
0.025440,1.19883,0.167,8.464,15.703,0,-540,0
0.025460,1.19977,0.111,8.182,15.617,0,-540,0
0.025480,1.20072,0.246,8.010,15.632,0,-540,0
0.025500,1.20166,0.131,7.822,15.610,0,-540,0
0.025520,1.20260,0.140,7.467,15.649,0,-540,0
0.025540,1.20354,0.114,7.315,15.558,0,-540,0
0.025560,1.20449,0.117,7.068,15.503,0,-540,0
0.025580,1.20543,0.163,6.828,15.405,0,-540,0
0.025600,1.20637,0.110,6.611,15.386,0,-540,0
0.025620,1.20731,0.063,6.444,15.362,0,-540,0
0.025640,1.20826,0.240,6.144,15.364,0,-540,0
0.025660,1.20920,0.071,5.978,15.384,0,-540,0
0.025680,1.21014,0.139,5.773,15.258,0,-540,0
0.025700,1.21108,0.114,5.646,15.262,0,-540,0
0.025720,1.21203,0.184,5.373,15.168,0,-540,0
0.025740,1.21297,0.047,5.261,15.113,0,-540,0
0.025760,1.21391,0.017,5.063,15.116,0,-540,0
0.025780,1.21485,0.208,4.818,15.017,0,-540,0
0.025800,1.21580,0.172,4.653,15.118,0,-540,0
0.025820,1.21674,0.134,4.421,15.067,0,-540,0
0.025840,1.21768,0.120,4.294,14.964,0,-540,0
0.025860,1.21862,0.118,4.118,14.955,0,-540,0
0.025880,1.21957,0.153,3.898,14.925,0,-540,0
0.025900,1.22051,0.122,3.895,14.820,0,-540,0
0.025920,1.22145,0.121,3.515,14.788,0,-540,0
0.025940,1.22239,0.142,3.448,14.731,0,-540,0
0.025960,1.22334,0.097,3.301,14.707,0,-540,0
0.025980,1.22428,0.226,3.179,14.651,0,-540,0
0.026000,1.22522,0.138,2.936,14.626,0,-540,0
0.026020,1.22616,0.173,2.842,14.547,0,-540,0
0.026040,1.22711,0.179,2.711,14.587,0,-540,0
0.026060,1.22805,0.093,2.478,14.497,0,-540,0
0.026080,1.22899,0.113,2.293,14.422,0,-540,0
0.026100,1.22993,0.120,2.183,14.390,0,-540,0
0.026120,1.23088,0.199,2.083,14.380,0,-540,0
0.026140,1.23182,0.107,1.847,14.339,0,-540,0
0.026160,1.23276,0.041,1.809,14.289,-540,-540,0
0.026180,1.23370,-0.002,1.649,14.220,0,-540,0
0.026200,1.23465,0.062,1.545,14.212,0,-540,0
0.026220,1.23559,0.044,1.355,14.573,0,-540,540
0.026240,1.23653,0.029,1.253,15.411,0,-540,540
0.026260,1.23747,-0.018,1.145,15.737,0,-540,0
0.026280,1.23842,0.105,0.937,15.670,0,-540,0
0.026300,1.23936,0.073,0.771,15.613,0,-540,0
0.026320,1.24030,-0.028,0.675,15.518,0,-540,0
0.026340,1.24124,0.038,0.604,15.542,0,-540,0
0.026360,1.24219,0.082,0.436,15.553,0,-540,0
0.026380,1.24313,0.019,0.357,15.484,0,-540,0
0.026400,1.24407,0.074,0.408,15.458,0,0,0
0.026420,1.24501,-0.032,0.269,15.412,0,0,0
0.026440,1.24596,-0.088,0.249,15.319,0,0,0
0.026460,1.24690,0.060,0.213,15.195,0,0,0
0.026480,1.24784,0.104,0.180,15.167,0,0,0
0.026500,1.24878,0.072,0.205,15.011,0,0,0
0.026520,1.24973,0.012,0.097,15.011,0,0,0
0.026540,1.25067,-0.043,0.160,15.024,0,-540,0
0.026560,1.25161,0.075,0.144,14.949,0,0,0
0.026580,1.25255,-0.037,0.203,14.901,0,0,0
0.026600,1.25350,0.032,0.160,14.726,0,0,0
0.026620,1.25444,0.044,0.134,14.771,0,0,0
0.026640,1.25538,0.016,0.228,14.660,0,0,0
0.026660,1.25632,0.052,0.159,14.681,0,0,0
0.026680,1.25727,-0.038,0.195,14.542,0,0,0
0.026700,1.25821,-0.001,0.141,14.573,0,0,0
0.026720,1.25915,0.056,0.106,14.420,0,0,0
0.026740,1.26009,0.015,0.100,14.401,0,0,0
0.026760,1.26104,-0.051,0.172,14.405,0,0,0
0.026780,1.26198,-0.038,0.169,14.252,0,0,0
0.026800,1.26292,0.034,0.170,14.165,0,0,0
0.026820,1.26386,0.040,0.089,14.531,0,0,540
0.026840,1.26481,0.048,0.215,15.249,0,0,540
0.026860,1.26575,0.020,0.177,16.040,0,0,540
0.026880,1.26669,-0.064,0.122,15.898,0,0,0
0.026900,1.26763,0.006,0.203,15.936,0,0,0
0.026920,1.26858,0.035,0.146,15.798,0,0,0
0.026940,1.26952,-0.010,0.152,15.813,0,0,0
0.026960,1.27046,-0.021,0.087,15.592,0,0,0
0.026980,1.27140,0.061,0.160,15.661,0,0,0
0.027000,1.27235,0.092,0.163,15.491,0,0,0
0.027020,1.27329,0.048,0.068,15.475,0,0,0
0.027040,1.27423,-0.002,0.206,15.370,0,0,0
0.027060,1.27517,-0.132,0.137,15.332,0,0,0
0.027080,1.27611,0.186,0.149,15.217,0,0,0
0.027100,1.27706,0.066,0.210,15.170,0,0,0
0.027120,1.27800,0.003,0.089,15.135,0,0,0
0.027140,1.27894,0.045,0.114,15.008,0,0,0
0.027160,1.27988,0.063,0.160,14.897,0,0,0
0.027180,1.28083,0.079,0.145,14.896,0,0,0
0.027200,1.28177,0.054,0.154,14.804,0,0,0
0.027220,1.28271,-0.011,0.122,14.648,0,0,0
0.027240,1.28365,0.009,0.270,14.584,0,0,0
0.027260,1.28460,0.017,0.182,14.541,0,0,0
0.027280,1.28554,0.083,0.248,14.412,0,0,0
0.027300,1.28648,0.007,0.137,14.301,0,0,0
0.027320,1.28742,0.007,0.126,14.311,0,0,0
0.027340,1.28837,0.049,0.144,14.160,0,0,0
0.027360,1.28931,0.027,0.195,14.895,0,0,540
0.027380,1.29025,0.067,0.135,15.570,0,0,540
0.027400,1.29119,0.019,0.151,15.869,0,0,0
0.027420,1.29214,0.020,0.057,15.767,0,0,0
0.027440,1.29308,0.030,0.156,15.596,0,0,0
0.027460,1.29402,0.039,0.121,15.582,0,0,0
0.027480,1.29496,0.105,0.135,15.521,0,0,0
0.027500,1.29591,-0.020,0.144,15.418,0,0,0
0.027520,1.29685,0.015,0.106,15.310,0,0,0
0.027540,1.29779,-0.001,0.159,15.251,0,0,0
0.027560,1.29873,0.055,0.147,15.030,0,0,0
0.027580,1.29968,0.036,0.143,15.023,0,0,0
0.027600,1.30062,0.020,0.135,14.938,0,0,0
0.027620,1.30156,-0.005,0.120,14.849,0,0,0
0.027640,1.30250,-0.015,0.180,14.695,0,0,0
0.027660,1.30345,-0.059,0.101,14.658,0,0,0
0.027680,1.30439,0.009,0.136,14.589,0,0,0
0.027700,1.30533,-0.005,0.199,14.428,0,0,0
0.027720,1.30627,-0.025,0.137,14.322,0,0,0
0.027740,1.30722,0.082,0.222,14.176,0,0,0
0.027760,1.30816,0.056,0.157,14.919,0,0,540
0.027780,1.30910,0.077,0.162,15.580,0,0,540
0.027800,1.31004,0.013,0.234,15.759,0,0,0
0.027820,1.31099,0.031,0.178,15.734,0,0,0
0.027840,1.31193,-0.008,0.213,15.544,0,0,0
0.027860,1.31287,0.071,0.207,15.458,0,0,0
0.027880,1.31381,-0.051,0.257,15.346,0,0,0
0.027900,1.31476,0.094,0.121,15.194,0,0,0
0.027920,1.31570,0.059,0.176,15.094,0,0,0
0.027940,1.31664,0.021,0.168,15.033,0,0,0
0.027960,1.31758,0.102,0.164,14.952,0,0,0
0.027980,1.31853,0.043,0.158,14.822,0,0,0
0.028000,1.31947,0.057,0.160,14.684,0,0,0
0.028020,1.32041,0.070,0.144,14.575,0,0,0
0.028040,1.32135,0.091,0.160,14.482,0,0,0
0.028060,1.32230,0.043,0.097,14.303,0,0,0
0.028080,1.32324,0.008,0.112,14.226,0,0,0
0.028100,1.32418,0.062,0.184,14.553,0,0,540
0.028120,1.32512,-0.008,0.174,15.149,0,0,540
0.028140,1.32607,0.088,0.108,15.680,0,0,540
0.028160,1.32701,0.004,0.129,15.812,0,0,0
0.028180,1.32795,0.049,0.283,15.772,0,0,0
0.028200,1.32889,0.055,0.198,15.622,0,0,0
0.028220,1.32984,0.028,0.140,15.456,0,0,0
0.028240,1.33078,0.104,0.103,15.338,0,0,0
0.028260,1.33172,0.018,0.077,15.277,0,0,0
0.028280,1.33266,0.000,0.086,15.138,0,0,0
0.028300,1.33361,0.047,0.096,15.076,0,0,0
0.028320,1.33455,0.082,0.043,14.890,0,0,0
0.028340,1.33549,0.030,0.082,14.751,0,0,0
0.028360,1.33643,0.120,0.144,14.699,0,0,0
0.028380,1.33738,0.076,0.180,14.541,0,0,0
0.028400,1.33832,0.011,0.056,14.458,0,0,0
0.028420,1.33926,0.014,0.129,14.310,0,0,0
0.028440,1.34020,0.088,0.046,14.162,0,0,0
0.028460,1.34115,0.109,0.119,14.692,0,0,540
0.028480,1.34209,0.090,0.043,15.343,0,0,540
0.028500,1.34303,0.080,0.105,15.728,0,0,540
0.028520,1.34397,0.040,0.072,16.015,0,0,0
0.028540,1.34492,0.059,0.151,15.872,0,0,0
0.028560,1.34586,0.024,0.078,15.669,0,0,0
0.028580,1.34680,0.015,-0.009,15.515,0,0,0
0.028600,1.34774,0.055,0.120,15.428,0,0,0
0.028620,1.34869,0.037,0.037,15.430,0,0,0
0.028640,1.34963,-0.023,0.128,15.102,0,0,0
0.028660,1.35057,0.013,0.039,15.046,0,0,0
0.028680,1.35151,-0.045,0.083,14.895,0,0,0
0.028700,1.35246,0.033,0.126,14.752,0,0,0
0.028720,1.35340,0.010,0.034,14.631,0,0,0
0.028740,1.35434,0.032,0.086,14.477,0,0,0
0.028760,1.35528,0.066,0.109,14.365,0,0,0
0.028780,1.35623,0.010,0.249,14.190,0,0,0
0.028800,1.35717,0.091,0.042,14.681,0,0,540
0.028820,1.35811,0.075,0.080,15.162,0,0,540
0.028840,1.35905,-0.049,0.092,15.745,0,0,540
0.028860,1.36000,0.042,0.028,15.881,0,0,0
0.028880,1.36094,-0.050,0.041,15.739,0,0,0
0.028900,1.36188,0.007,0.151,15.551,0,0,0
0.028920,1.36282,0.104,0.062,15.447,0,0,0
0.028940,1.36377,0.042,0.043,15.261,0,0,0
0.028960,1.36471,0.084,0.109,15.119,0,0,0
0.028980,1.36565,0.058,0.137,14.957,0,0,0
0.029000,1.36659,0.096,0.224,14.804,0,0,0
0.029020,1.36754,-0.000,0.079,14.699,0,0,0
0.029040,1.36848,-0.006,0.044,14.526,0,0,0
0.029060,1.36942,0.107,0.109,14.374,0,0,0
0.029080,1.37036,0.042,0.064,14.272,0,0,0
0.029100,1.37131,0.025,0.058,14.125,0,0,0
0.029120,1.37225,-0.009,0.026,14.532,0,0,540
0.029140,1.37319,0.023,0.091,15.037,0,0,540
0.029160,1.37413,0.046,0.208,15.463,0,0,540
0.029180,1.37508,0.096,0.122,16.013,0,0,540
0.029200,1.37602,0.113,-0.021,15.827,0,0,0
0.029220,1.37696,0.109,0.082,15.562,0,0,0
0.029240,1.37790,0.010,0.092,15.432,0,0,0
0.029260,1.37885,0.109,0.087,15.278,0,0,0
0.029280,1.37979,0.056,0.170,15.211,0,0,0
0.029300,1.38073,0.002,0.058,15.108,0,0,0
0.029320,1.38167,0.038,0.074,14.867,0,0,0
0.029340,1.38261,0.034,0.032,14.724,0,0,0
0.029360,1.38356,0.107,0.083,14.604,0,0,0
0.029380,1.38450,0.128,0.038,14.288,0,0,0
0.029400,1.38544,0.055,0.039,14.266,0,0,0
0.029420,1.38638,0.019,0.119,14.189,0,0,0
0.029440,1.38733,0.016,0.110,14.488,0,0,540
0.029460,1.38827,0.127,0.098,14.904,0,0,540
0.029480,1.38921,0.060,0.115,15.274,0,0,540
0.029500,1.39015,0.085,0.093,15.790,0,0,540
0.029520,1.39110,0.078,0.111,15.956,0,0,0
0.029540,1.39204,0.059,0.143,15.817,0,0,0
0.029560,1.39298,0.206,0.039,15.648,0,0,0
0.029580,1.39392,0.107,0.069,15.369,0,0,0
0.029600,1.39487,0.164,0.102,15.298,0,0,0
0.029620,1.39581,0.062,0.084,15.120,0,0,0
0.029640,1.39675,0.075,0.047,14.902,0,0,0
0.029660,1.39769,0.039,0.215,14.828,0,0,0
0.029680,1.39864,0.039,0.044,14.638,0,0,0
0.029700,1.39958,-0.019,0.056,14.471,0,0,0
0.029720,1.40052,0.008,0.044,14.314,0,0,0
0.029740,1.40146,0.015,0.065,14.264,0,0,0
0.029760,1.40241,0.156,0.038,14.512,0,0,540
0.029780,1.40335,0.100,0.086,14.914,0,0,540
0.029800,1.40429,0.079,0.089,15.253,0,0,540
0.029820,1.40523,0.167,0.081,15.617,0,0,540
0.029840,1.40618,0.040,0.055,15.786,0,0,0
0.029860,1.40712,0.105,0.091,15.616,0,0,0
0.029880,1.40806,0.048,-0.019,15.440,0,0,0
0.029900,1.40900,0.076,0.155,15.396,0,0,0
0.029920,1.40995,0.085,0.027,15.128,0,0,0
0.029940,1.41089,0.023,0.081,14.966,0,0,0
0.029960,1.41183,0.057,0.126,14.805,0,0,0
0.029980,1.41277,0.114,0.077,14.680,0,0,0
0.030000,1.41372,0.142,0.026,14.530,0,0,0
0.030020,1.41466,0.080,0.069,14.365,0,0,0
0.030040,1.41560,0.044,0.142,14.332,0,0,0
0.030060,1.41654,-0.048,0.100,14.340,0,0,540
0.030080,1.41749,0.124,0.166,14.710,0,0,540
0.030100,1.41843,0.032,0.105,15.055,0,0,540
0.030120,1.41937,0.158,0.078,15.432,0,0,540
0.030140,1.42031,-0.077,0.038,15.783,0,0,540
0.030160,1.42126,0.100,0.098,15.785,0,0,0
0.030180,1.42220,0.070,0.060,15.671,0,0,0
0.030200,1.42314,0.056,0.069,15.530,0,0,0
0.030220,1.42408,0.060,0.123,15.343,0,0,0
0.030240,1.42503,0.084,0.048,15.202,0,0,0
0.030260,1.42597,0.075,0.112,15.029,0,0,0
0.030280,1.42691,0.054,0.057,14.854,0,0,0
0.030300,1.42785,0.135,0.082,14.787,0,0,0
0.030320,1.42880,0.082,0.012,14.657,0,0,0
0.030340,1.42974,0.148,0.125,14.461,0,0,0
0.030360,1.43068,0.053,0.054,14.283,0,0,0
0.030380,1.43162,-0.008,0.071,14.328,0,0,540
0.030400,1.43257,0.108,-0.039,14.745,0,0,540
0.030420,1.43351,0.024,0.174,14.979,0,0,540
0.030440,1.43445,-0.013,0.064,15.337,0,0,540
0.030460,1.43539,0.029,0.024,15.635,0,0,540
0.030480,1.43634,0.025,0.143,15.834,0,0,0
0.030500,1.43728,0.020,0.101,15.652,0,0,0
0.030520,1.43822,0.170,0.151,15.521,0,0,0
0.030540,1.43916,0.130,0.124,15.287,0,0,0
0.030560,1.44011,0.055,0.114,15.203,0,0,0
0.030580,1.44105,0.060,0.115,14.978,0,0,0
0.030600,1.44199,0.100,0.114,14.892,0,0,0
0.030620,1.44293,0.083,0.116,14.750,0,0,0
0.030640,1.44388,0.086,0.052,14.590,0,0,0
0.030660,1.44482,0.029,0.104,14.569,0,0,0
0.030680,1.44576,0.083,0.099,14.426,0,0,0
0.030700,1.44670,0.033,0.095,14.276,0,0,0
0.030720,1.44765,0.081,0.166,14.323,0,0,540
0.030740,1.44859,0.014,0.043,14.576,0,0,540
0.030760,1.44953,0.097,0.121,14.897,0,0,540
0.030780,1.45047,0.072,0.070,15.213,0,0,540
0.030800,1.45142,0.028,0.058,15.491,0,0,540
0.030820,1.45236,0.066,0.103,15.809,0,0,540
0.030840,1.45330,0.091,0.077,15.724,0,0,0
0.030860,1.45424,0.051,-0.019,15.501,0,0,0
0.030880,1.45519,0.046,0.037,15.332,0,0,0
0.030900,1.45613,0.163,0.153,15.239,0,0,0
0.030920,1.45707,0.058,0.039,15.221,0,0,0
0.030940,1.45801,0.041,0.143,15.057,0,0,0
0.030960,1.45896,0.024,0.077,14.886,0,0,0
0.030980,1.45990,0.044,0.060,14.831,0,0,0
0.031000,1.46084,0.077,0.141,14.569,0,0,0
0.031020,1.46178,0.064,0.035,14.562,0,0,0
0.031040,1.46273,0.006,0.112,14.359,0,0,0
0.031060,1.46367,0.067,0.136,14.393,0,0,0
0.031080,1.46461,0.121,0.010,14.170,0,0,0
0.031100,1.46555,-0.057,0.060,14.524,0,0,540
0.031120,1.46650,0.051,0.122,14.750,0,0,540
0.031140,1.46744,0.083,0.136,15.017,0,0,540
0.031160,1.46838,0.058,0.059,15.297,0,0,540
0.031180,1.46932,0.057,0.132,15.473,0,0,540
0.031200,1.47027,0.077,0.157,15.817,0,0,540
0.031220,1.47121,0.102,0.093,15.731,0,0,0
0.031240,1.47215,0.173,0.048,15.541,0,0,0
0.031260,1.47309,0.103,0.096,15.399,0,0,0
0.031280,1.47404,0.090,0.129,15.399,0,0,0
0.031300,1.47498,0.185,0.098,15.132,0,0,0
0.031320,1.47592,0.049,0.111,15.110,0,0,0
0.031340,1.47686,0.039,0.161,14.990,0,0,0
0.031360,1.47781,0.037,0.133,14.934,0,0,0
0.031380,1.47875,0.033,0.122,14.815,0,0,0
0.031400,1.47969,0.107,0.022,14.624,0,0,0
0.031420,1.48063,0.098,0.071,14.636,0,0,0
0.031440,1.48158,0.031,0.094,14.529,0,0,0
0.031460,1.48252,0.079,0.033,14.450,0,0,0
0.031480,1.48346,0.053,0.094,14.308,0,0,0
0.031500,1.48440,0.046,-0.024,14.157,0,0,0
0.031520,1.48535,0.011,0.064,14.435,0,0,540
0.031540,1.48629,0.040,0.021,14.652,0,0,540
0.031560,1.48723,0.174,0.030,15.041,0,0,540
0.031580,1.48817,0.027,0.052,15.296,0,0,540
0.031600,1.48911,0.059,0.066,15.575,0,0,540
0.031620,1.49006,0.006,0.215,15.782,0,0,540
0.031640,1.49100,0.027,0.128,15.661,0,0,0
0.031660,1.49194,-0.015,0.143,15.544,0,0,0
0.031680,1.49288,0.095,0.179,15.529,0,0,0
0.031700,1.49383,0.129,0.116,15.398,0,0,0
0.031720,1.49477,0.018,0.075,15.250,0,0,0
0.031740,1.49571,0.093,0.215,15.166,0,0,0
0.031760,1.49665,0.089,0.026,14.973,0,0,0
0.031780,1.49760,0.061,0.116,14.960,0,0,0
0.031800,1.49854,0.114,0.128,14.790,0,0,0
0.031820,1.49948,0.039,0.059,14.769,0,0,0
0.031840,1.50042,0.039,0.118,14.702,0,0,0
0.031860,1.50137,0.146,0.068,14.548,0,0,0
0.031880,1.50231,-0.055,0.070,14.501,0,0,0
0.031900,1.50325,0.040,0.111,14.364,0,0,0
0.031920,1.50419,0.036,0.082,14.457,0,0,0
0.031940,1.50514,0.032,0.069,14.336,0,0,0
0.031960,1.50608,0.033,-0.025,14.128,0,0,0
0.031980,1.50702,0.035,0.081,14.387,0,0,540
0.032000,1.50796,0.147,0.093,14.697,0,0,540
0.032020,1.50891,0.029,0.031,14.992,0,0,540
0.032040,1.50985,0.019,0.068,15.267,0,0,540
0.032060,1.51079,-0.038,0.180,15.459,0,0,540
0.032080,1.51173,0.088,0.074,15.901,0,0,540
0.032100,1.51268,0.009,0.117,15.884,0,0,0
0.032120,1.51362,0.111,0.085,15.770,0,0,0
0.032140,1.51456,-0.005,0.120,15.662,0,0,0
0.032160,1.51550,-0.012,0.036,15.499,0,0,0
0.032180,1.51645,-0.007,0.134,15.517,0,0,0
0.032200,1.51739,-0.055,0.189,15.464,0,0,0
0.032220,1.51833,0.060,0.055,15.257,0,0,0
0.032240,1.51927,0.098,0.123,15.308,0,0,0
0.032260,1.52022,0.058,0.180,15.156,0,0,0
0.032280,1.52116,0.097,0.025,15.135,0,0,0
0.032300,1.52210,-0.004,0.119,15.061,0,0,0
0.032320,1.52304,0.039,0.083,14.971,0,0,0
0.032340,1.52399,0.022,-0.009,14.814,0,0,0
0.032360,1.52493,0.115,0.036,14.785,0,0,0
0.032380,1.52587,0.026,0.072,14.703,0,0,0
0.032400,1.52681,0.029,0.106,14.761,0,0,0
0.032420,1.52776,0.128,0.143,14.593,0,0,0
0.032440,1.52870,-0.010,-0.064,14.497,0,0,0
0.032460,1.52964,0.057,0.122,14.442,0,0,0
0.032480,1.53058,0.078,0.031,14.372,0,0,0
0.032500,1.53153,0.108,0.123,14.297,0,0,0
0.032520,1.53247,0.090,0.067,14.311,0,0,0
0.032540,1.53341,0.100,0.131,14.265,0,0,0
0.032560,1.53435,0.083,0.119,14.204,0,0,0
0.032580,1.53530,0.021,0.113,14.378,0,0,540
0.032600,1.53624,0.052,0.137,14.601,0,0,540
0.032620,1.53718,0.138,0.012,14.874,0,0,540
0.032640,1.53812,-0.037,0.149,15.144,0,0,540
0.032660,1.53907,-0.078,0.098,15.450,0,0,540
0.032680,1.54001,0.072,0.161,15.755,0,0,540
0.032700,1.54095,-0.056,0.114,15.767,0,0,0
0.032720,1.54189,0.140,0.083,15.793,0,0,0
0.032740,1.54284,0.127,0.069,15.729,0,0,0
0.032760,1.54378,0.076,0.093,15.647,0,0,0
0.032780,1.54472,0.023,0.137,15.615,0,0,0
0.032800,1.54566,0.009,0.085,15.555,0,0,0
0.032820,1.54661,0.060,0.071,15.480,0,0,0
0.032840,1.54755,0.131,0.074,15.405,0,0,0
0.032860,1.54849,0.053,0.079,15.298,0,0,0
0.032880,1.54943,0.083,0.166,15.279,0,0,0
0.032900,1.55038,0.142,0.038,15.258,0,0,0
0.032920,1.55132,0.060,0.093,15.187,0,0,0
0.032940,1.55226,0.142,0.109,15.218,0,0,0
0.032960,1.55320,0.041,0.122,14.973,0,0,0
