# Вариант 3. Скорость 600 об/мин, задание тока 15 А, углы 10/150 эл. град, Udc 540 В, R фазы 0,6 Ом (паспорт)
# t_s,theta_mech_sensor_rad,ia_A,ib_A,ic_A,ua_V,ub_V,uc_V
0.009640,0.67115,11.552,14.970,0.108,-540,0,0
0.009660,0.67241,11.274,14.985,0.175,-540,0,0
0.009680,0.67366,11.028,15.059,0.121,-540,0,0
0.009700,0.67492,10.835,14.878,0.150,-540,0,0
0.009720,0.67618,10.639,14.923,0.161,-540,0,0
0.009740,0.67743,10.347,14.854,0.106,-540,0,0
0.009760,0.67869,10.138,14.926,0.147,-540,0,0
0.009780,0.67995,9.828,14.889,0.117,-540,0,0
0.009800,0.68120,9.826,14.853,0.094,-540,0,0
0.009820,0.68246,9.486,14.888,0.117,-540,0,0
0.009840,0.68372,9.261,14.918,0.168,-540,0,0
0.009860,0.68497,8.977,14.765,0.100,-540,0,0
0.009880,0.68623,8.905,14.748,0.216,-540,0,0
0.009900,0.68749,8.849,14.715,0.216,-540,0,0
0.009920,0.68874,8.526,14.646,0.087,-540,0,0
0.009940,0.69000,8.358,14.704,0.167,-540,0,0
0.009960,0.69126,8.085,14.681,0.097,-540,0,0
0.009980,0.69251,7.911,14.698,0.165,-540,0,0
0.010000,0.69377,7.849,14.630,0.177,-540,0,0
0.010020,0.69503,7.692,14.574,0.163,-540,0,0
0.010040,0.69628,7.446,14.490,0.067,-540,0,0
0.010060,0.69754,7.211,14.643,0.162,-540,0,0
0.010080,0.69879,7.057,14.580,0.131,-540,0,0
0.010100,0.70005,6.872,14.556,0.154,-540,0,0
0.010120,0.70131,6.745,14.500,0.093,-540,0,0
0.010140,0.70256,6.579,14.481,0.147,-540,0,0
0.010160,0.70382,6.403,14.478,0.214,-540,0,0
0.010180,0.70508,6.282,14.404,0.228,-540,0,0
0.010200,0.70633,6.095,14.385,0.122,-540,0,0
0.010220,0.70759,5.878,14.397,0.137,-540,0,0
0.010240,0.70885,5.812,14.345,0.182,-540,0,0
0.010260,0.71010,5.621,14.297,0.151,-540,0,0
0.010280,0.71136,5.556,14.334,0.250,-540,0,0
0.010300,0.71262,5.284,14.317,0.127,-540,0,0
0.010320,0.71387,5.215,14.222,0.103,-540,0,0
0.010340,0.71513,5.078,14.154,0.235,-540,0,0
0.010360,0.71639,4.793,15.079,0.117,-540,540,0
0.010380,0.71764,4.786,16.036,0.243,-540,540,0
0.010400,0.71890,4.697,15.906,0.223,-540,0,0
0.010420,0.72016,4.466,15.914,0.168,-540,0,0
0.010440,0.72141,4.309,15.900,0.248,-540,0,0
0.010460,0.72267,4.275,15.884,0.116,-540,0,0
0.010480,0.72393,4.131,15.825,0.159,-540,0,0
0.010500,0.72518,3.973,15.815,0.188,-540,0,0
0.010520,0.72644,3.835,15.843,0.152,-540,0,0
0.010540,0.72770,3.791,15.709,0.228,-540,0,0
0.010560,0.72895,3.690,15.741,0.167,-540,0,0
0.010580,0.73021,3.579,15.777,0.233,-540,0,0
0.010600,0.73147,3.369,15.733,0.181,-540,0,0
0.010620,0.73272,3.228,15.596,0.221,-540,0,0
0.010640,0.73398,3.154,15.495,0.185,-540,0,0
0.010660,0.73524,3.056,15.482,0.248,-540,0,0
0.010680,0.73649,2.985,15.438,0.115,-540,0,0
0.010700,0.73775,2.776,15.329,0.254,-540,0,0
0.010720,0.73901,2.705,15.367,0.259,-540,0,0
0.010740,0.74026,2.629,15.357,0.309,-540,0,0
0.010760,0.74152,2.391,15.331,0.261,-540,0,0
0.010780,0.74278,2.337,15.216,0.175,-540,0,0
0.010800,0.74403,2.243,15.202,0.269,-540,0,0
0.010820,0.74529,2.109,15.180,0.191,-540,0,0
0.010840,0.74655,1.939,15.111,0.176,-540,0,0
0.010860,0.74780,1.901,15.228,0.120,-540,0,0
0.010880,0.74906,1.780,15.123,0.164,-540,0,0
0.010900,0.75032,1.667,15.027,0.199,-540,0,0
0.010920,0.75157,1.607,15.006,0.211,-540,0,0
0.010940,0.75283,1.524,14.942,0.199,-540,0,0
0.010960,0.75409,1.325,15.000,0.236,-540,0,0
0.010980,0.75534,1.273,14.879,0.281,-540,0,0
0.011000,0.75660,1.201,14.876,0.168,-540,0,0
0.011020,0.75786,1.088,14.741,0.300,-540,0,0
0.011040,0.75911,0.982,14.713,0.217,-540,0,0
0.011060,0.76037,0.781,14.629,0.155,-540,0,0
0.011080,0.76163,0.700,14.679,0.175,-540,0,0
0.011100,0.76288,0.607,14.683,0.113,-540,0,-540
0.011120,0.76414,0.595,14.561,0.069,-540,0,0
0.011140,0.76540,0.531,14.514,0.162,-540,0,0
0.011160,0.76665,0.324,14.336,0.065,-540,0,0
0.011180,0.76791,0.314,14.367,0.120,-540,0,0
0.011200,0.76917,0.258,14.282,0.100,0,0,0
0.011220,0.77042,0.236,14.343,0.189,0,0,0
0.011240,0.77168,0.077,14.156,0.124,0,0,0
0.011260,0.77294,0.200,14.574,0.198,0,540,0
0.011280,0.77419,0.267,15.389,0.128,-540,540,0
0.011300,0.77545,0.177,16.174,0.117,0,540,0
0.011320,0.77671,0.104,16.148,0.067,-540,0,0
0.011340,0.77796,0.096,16.071,0.229,0,0,0
0.011360,0.77922,0.139,15.952,0.178,0,0,0
0.011380,0.78048,0.167,15.834,0.157,0,0,0
0.011400,0.78173,0.188,15.916,0.093,0,0,0
0.011420,0.78299,0.130,15.853,0.140,0,0,0
0.011440,0.78425,0.161,15.736,0.165,0,0,0
0.011460,0.78550,0.160,15.598,0.231,0,0,0
0.011480,0.78676,0.162,15.647,0.236,0,0,0
0.011500,0.78802,0.100,15.535,0.180,0,0,0
0.011520,0.78927,0.121,15.479,0.167,0,0,0
0.011540,0.79053,0.215,15.395,0.205,0,0,0
0.011560,0.79179,0.188,15.362,0.207,0,0,0
0.011580,0.79304,0.131,15.212,0.241,0,0,0
0.011600,0.79430,0.096,15.300,0.253,0,0,0
0.011620,0.79556,0.148,14.977,0.198,0,0,0
0.011640,0.79681,0.153,15.068,0.159,0,0,0
0.011660,0.79807,0.160,14.915,0.165,0,0,0
0.011680,0.79933,0.192,14.802,0.183,0,0,0
0.011700,0.80058,0.154,14.708,0.160,0,0,0
0.011720,0.80184,0.114,14.752,0.240,0,0,0
0.011740,0.80310,0.141,14.653,0.183,0,0,0
0.011760,0.80435,0.205,14.511,0.200,0,0,0
0.011780,0.80561,0.218,14.453,0.116,0,0,0
0.011800,0.80687,0.096,14.413,0.156,0,0,0
0.011820,0.80812,0.130,14.268,0.186,0,0,0
0.011840,0.80938,0.136,14.663,0.207,0,540,0
0.011860,0.81064,0.233,15.321,0.061,0,540,0
0.011880,0.81189,0.081,16.055,0.335,0,540,0
0.011900,0.81315,0.070,15.939,0.164,0,0,0
0.011920,0.81441,0.165,15.927,0.313,0,0,0
0.011940,0.81566,0.166,15.720,0.079,0,0,0
0.011960,0.81692,0.192,15.709,0.086,0,0,0
0.011980,0.81818,0.120,15.631,0.054,0,0,0
0.012000,0.81943,0.176,15.465,-0.017,0,0,0
0.012020,0.82069,0.190,15.287,-0.007,0,0,0
0.012040,0.82195,0.229,15.234,0.084,0,0,0
0.012060,0.82320,0.143,15.154,-0.011,0,0,0
0.012080,0.82446,0.175,15.105,0.074,0,0,0
0.012100,0.82572,0.138,14.960,0.033,0,0,0
0.012120,0.82697,0.196,14.744,0.030,0,0,0
0.012140,0.82823,0.168,14.777,-0.000,0,0,0
0.012160,0.82949,0.103,14.692,0.040,0,0,0
0.012180,0.83074,0.138,14.530,0.034,0,0,0
0.012200,0.83200,0.112,14.341,0.096,0,0,0
0.012220,0.83326,0.054,14.363,-0.013,0,0,0
0.012240,0.83451,0.126,14.648,-0.015,0,540,0
0.012260,0.83577,0.186,15.268,0.106,0,540,0
0.012280,0.83703,0.141,15.836,0.011,0,540,0
0.012300,0.83828,0.067,15.742,-0.018,0,0,0
0.012320,0.83954,0.145,15.661,0.011,0,0,0
0.012340,0.84079,0.153,15.483,0.021,0,0,0
0.012360,0.84205,0.188,15.338,0.062,0,0,0
0.012380,0.84331,0.163,15.297,0.014,0,0,0
0.012400,0.84456,0.106,15.161,0.101,0,0,0
0.012420,0.84582,0.167,15.052,-0.007,0,0,0
0.012440,0.84708,0.154,14.872,-0.016,0,0,0
0.012460,0.84833,0.135,14.691,0.026,0,0,0
0.012480,0.84959,0.116,14.659,-0.001,0,0,0
0.012500,0.85085,0.139,14.441,0.036,0,0,0
0.012520,0.85210,0.147,14.298,0.079,0,0,0
0.012540,0.85336,0.047,14.205,0.034,0,0,0
0.012560,0.85462,0.180,14.470,-0.067,0,540,0
0.012580,0.85587,0.094,15.078,0.002,0,540,0
0.012600,0.85713,0.153,15.702,0.137,0,540,0
0.012620,0.85839,0.104,15.924,0.084,0,0,0
0.012640,0.85964,0.144,15.648,0.094,0,0,0
0.012660,0.86090,0.113,15.554,-0.023,0,0,0
0.012680,0.86216,0.161,15.364,-0.023,0,0,0
0.012700,0.86341,0.142,15.290,0.102,0,0,0
0.012720,0.86467,0.114,15.118,0.024,0,0,0
0.012740,0.86593,0.180,14.960,0.127,0,0,0
0.012760,0.86718,0.127,14.801,0.064,0,0,0
0.012780,0.86844,0.155,14.742,0.082,0,0,0
0.012800,0.86970,0.173,14.529,0.041,0,0,0
0.012820,0.87095,0.206,14.474,0.046,0,0,0
0.012840,0.87221,0.227,14.305,0.063,0,0,0
0.012860,0.87347,0.112,14.788,0.075,0,540,0
0.012880,0.87472,0.215,15.278,0.092,0,540,0
0.012900,0.87598,0.225,15.889,0.017,0,540,0
0.012920,0.87724,0.134,15.647,0.068,0,0,0
0.012940,0.87849,0.110,15.399,0.129,0,0,0
0.012960,0.87975,0.183,15.271,0.026,0,0,0
0.012980,0.88101,0.160,15.082,0.109,0,0,0
0.013000,0.88226,0.118,14.949,0.037,0,0,0
0.013020,0.88352,0.129,14.768,0.096,0,0,0
0.013040,0.88478,0.094,14.528,0.072,0,0,0
0.013060,0.88603,0.151,14.489,-0.001,-540,0,0
0.013080,0.88729,0.069,14.296,-0.013,0,0,0
0.013100,0.88855,0.017,14.101,0.034,0,0,0
0.013120,0.88980,-0.005,14.690,0.019,0,540,0
0.013140,0.89106,0.074,15.017,0.038,0,540,0
0.013160,0.89232,0.090,15.496,0.104,0,540,0
0.013180,0.89357,0.157,15.758,-0.032,0,0,0
0.013200,0.89483,0.120,15.483,0.085,0,0,0
0.013220,0.89609,0.146,15.330,0.172,0,0,0
0.013240,0.89734,0.107,15.091,0.091,0,0,0
0.013260,0.89860,0.100,14.935,0.117,0,0,0
0.013280,0.89986,0.145,14.816,0.058,0,0,0
0.013300,0.90111,0.140,14.466,0.104,0,0,0
0.013320,0.90237,0.130,14.364,0.038,0,0,0
0.013340,0.90363,0.162,14.303,0.076,0,0,0
0.013360,0.90488,0.183,14.328,0.112,0,540,0
0.013380,0.90614,0.122,14.765,0.156,0,540,0
0.013400,0.90740,0.115,15.162,0.099,0,540,0
0.013420,0.90865,0.109,15.671,0.056,0,540,0
0.013440,0.90991,0.190,15.712,0.027,0,0,0
0.013460,0.91117,0.109,15.580,0.059,0,0,0
0.013480,0.91242,0.089,15.337,0.047,0,0,0
0.013500,0.91368,0.039,15.081,0.053,0,0,0
0.013520,0.91494,0.118,14.844,0.005,0,0,0
0.013540,0.91619,0.174,14.672,0.114,0,0,0
0.013560,0.91745,0.068,14.593,0.082,0,0,0
0.013580,0.91871,0.101,14.389,0.073,0,0,0
0.013600,0.91996,0.138,14.178,0.089,0,0,0
0.013620,0.92122,0.057,14.523,0.041,0,540,0
0.013640,0.92248,0.111,15.004,0.087,0,540,0
0.013660,0.92373,0.092,15.306,0.163,0,540,0
0.013680,0.92499,0.118,15.729,0.128,0,540,0
0.013700,0.92625,0.035,15.826,0.076,0,0,0
0.013720,0.92750,0.094,15.682,-0.031,0,0,0
0.013740,0.92876,0.197,15.345,0.019,0,0,0
0.013760,0.93002,0.107,15.191,0.015,0,0,0
0.013780,0.93127,0.089,14.958,0.097,0,0,0
0.013800,0.93253,0.056,14.774,0.071,0,0,0
0.013820,0.93379,0.095,14.608,0.074,0,0,0
0.013840,0.93504,0.139,14.448,0.050,0,0,0
0.013860,0.93630,0.156,14.235,0.092,0,0,0
0.013880,0.93756,0.120,14.543,0.034,0,540,0
0.013900,0.93881,0.093,14.798,0.000,0,540,0
0.013920,0.94007,0.015,15.246,0.053,0,540,0
0.013940,0.94133,0.106,15.569,0.018,0,540,0
0.013960,0.94258,0.067,15.882,0.019,0,540,0
0.013980,0.94384,0.101,15.643,0.022,0,0,0
0.014000,0.94510,0.081,15.507,0.113,0,0,0
0.014020,0.94635,0.108,15.364,-0.016,0,0,0
0.014040,0.94761,0.163,15.039,0.082,0,0,0
0.014060,0.94887,0.105,14.905,0.013,0,0,0
0.014080,0.95012,0.097,14.636,0.138,0,0,0
0.014100,0.95138,0.151,14.479,0.010,0,0,0
0.014120,0.95264,0.154,14.231,0.065,0,0,0
0.014140,0.95389,0.145,14.186,0.076,0,0,0
0.014160,0.95515,0.029,14.400,0.038,0,540,0
0.014180,0.95641,0.170,14.620,-0.026,0,540,0
0.014200,0.95766,0.176,14.991,0.125,0,540,0
0.014220,0.95892,0.055,15.284,0.108,0,540,0
0.014240,0.96018,0.152,15.619,0.086,0,540,0
0.014260,0.96143,0.112,15.939,0.035,0,540,0
0.014280,0.96269,0.156,15.718,0.092,0,0,0
0.014300,0.96395,0.086,15.524,0.100,0,0,0
0.014320,0.96520,0.049,15.272,0.044,0,0,0
0.014340,0.96646,0.148,15.089,0.048,0,0,0
0.014360,0.96772,0.109,14.814,0.061,0,0,0
0.014380,0.96897,0.100,14.752,0.095,0,0,0
0.014400,0.97023,0.042,14.620,0.056,0,0,0
0.014420,0.97149,0.082,14.368,0.120,0,0,0
0.014440,0.97274,0.102,14.157,0.125,0,0,0
0.014460,0.97400,0.169,14.134,0.173,0,540,0
0.014480,0.97526,0.139,14.444,0.077,0,540,0
0.014500,0.97651,0.164,14.681,0.061,0,540,0
0.014520,0.97777,0.078,14.998,-0.000,0,540,0
0.014540,0.97902,0.207,15.253,0.055,0,540,0
0.014560,0.98028,0.122,15.395,0.079,0,540,0
0.014580,0.98154,0.151,15.775,0.075,0,540,0
0.014600,0.98279,0.081,15.851,0.066,0,0,0
0.014620,0.98405,0.158,15.650,-0.020,0,0,0
0.014640,0.98531,0.115,15.484,0.058,0,0,0
0.014660,0.98656,0.107,15.331,0.121,0,0,0
0.014680,0.98782,0.140,14.974,0.007,0,0,0
0.014700,0.98908,0.090,14.960,0.057,0,0,0
0.014720,0.99033,0.187,14.766,0.098,0,0,0
0.014740,0.99159,0.138,14.575,0.101,0,0,0
0.014760,0.99285,0.128,14.349,0.044,0,0,0
0.014780,0.99410,0.010,14.261,0.188,0,0,0
0.014800,0.99536,0.069,14.034,0.058,0,0,0
0.014820,0.99662,0.092,14.365,0.106,0,540,0
0.014840,0.99787,0.182,14.578,0.047,0,540,0
0.014860,0.99913,0.097,14.750,-0.009,0,540,0
0.014880,1.00039,0.027,15.117,0.115,0,540,0
0.014900,1.00164,0.118,15.308,0.048,0,540,0
0.014920,1.00290,0.126,15.567,0.064,0,540,0
0.014940,1.00416,0.078,15.889,0.123,0,540,0
0.014960,1.00541,0.238,15.890,0.095,0,0,0
0.014980,1.00667,0.109,15.665,0.019,0,0,0
0.015000,1.00793,0.044,15.475,0.016,0,0,0
0.015020,1.00918,0.145,15.321,0.146,0,0,0
0.015040,1.01044,0.121,15.171,-0.020,0,0,0
0.015060,1.01170,0.145,15.120,0.022,0,0,0
0.015080,1.01295,0.098,14.852,0.077,0,0,0
0.015100,1.01421,-0.003,14.678,-0.000,0,0,0
0.015120,1.01547,0.196,14.621,0.025,0,0,0
0.015140,1.01672,0.134,14.331,0.050,0,0,0
0.015160,1.01798,0.088,14.292,-0.028,0,0,0
0.015180,1.01924,0.083,14.578,0.081,0,540,0
0.015200,1.02049,0.054,14.790,0.071,0,540,0
0.015220,1.02175,0.148,15.030,0.118,0,540,0
0.015240,1.02301,0.024,15.199,-0.020,0,540,0
0.015260,1.02426,0.095,15.562,0.099,0,540,0
0.015280,1.02552,0.205,15.677,0.038,0,540,0
0.015300,1.02678,0.047,15.679,0.126,0,0,0
0.015320,1.02803,0.080,15.607,0.066,0,0,0
0.015340,1.02929,0.187,15.517,0.063,0,0,0
0.015360,1.03055,0.100,15.347,0.093,0,0,0
0.015380,1.03180,0.191,15.218,0.099,0,0,0
0.015400,1.03306,0.136,15.054,0.049,0,0,0
0.015420,1.03432,0.180,14.850,0.071,0,0,0
0.015440,1.03557,0.118,14.857,0.034,0,0,0
0.015460,1.03683,0.117,14.699,0.088,0,0,0
0.015480,1.03809,0.056,14.495,0.016,0,0,0
0.015500,1.03934,0.041,14.516,0.106,0,0,0
0.015520,1.04060,0.104,14.312,0.047,0,0,0
0.015540,1.04186,0.036,14.284,0.040,0,0,0
0.015560,1.04311,0.078,14.105,0.069,0,540,0
0.015580,1.04437,0.072,14.515,0.083,0,540,0
0.015600,1.04563,0.167,14.744,0.146,0,540,0
0.015620,1.04688,0.112,14.936,0.214,0,540,0
0.015640,1.04814,0.009,15.154,0.098,0,540,0
0.015660,1.04940,0.199,15.417,0.028,0,540,0
0.015680,1.05065,0.122,15.699,0.070,0,540,0
0.015700,1.05191,0.077,15.890,-0.019,0,540,0
0.015720,1.05317,0.123,15.759,0.048,0,0,0
0.015740,1.05442,0.090,15.804,0.010,0,0,0
0.015760,1.05568,0.207,15.616,0.033,0,0,0
0.015780,1.05694,0.118,15.469,0.126,0,0,0
0.015800,1.05819,0.116,15.270,0.061,0,0,0
0.015820,1.05945,0.127,15.228,0.107,0,0,0
0.015840,1.06071,0.169,15.150,0.044,0,0,0
0.015860,1.06196,0.120,15.056,0.028,0,0,0
0.015880,1.06322,0.125,14.974,0.049,0,0,0
0.015900,1.06448,0.128,14.797,0.053,0,0,0
0.015920,1.06573,0.112,14.626,0.066,0,0,0
0.015940,1.06699,0.094,14.756,0.088,0,0,0
0.015960,1.06825,0.219,14.527,0.041,0,0,0
0.015980,1.06950,0.150,14.548,-0.002,0,0,0
0.016000,1.07076,0.161,14.377,0.020,0,0,0
0.016020,1.07202,0.124,14.308,0.103,0,0,0
0.016040,1.07327,0.097,14.176,0.016,0,0,0
0.016060,1.07453,0.073,14.447,0.046,0,540,0
0.016080,1.07579,0.098,14.657,0.028,0,540,0
0.016100,1.07704,0.198,14.840,-0.028,0,540,0
0.016120,1.07830,0.151,15.210,0.118,0,540,0
0.016140,1.07956,0.160,15.429,0.065,0,540,0
0.016160,1.08081,0.130,15.714,0.017,0,540,0
0.016180,1.08207,0.083,15.937,0.187,0,540,0
0.016200,1.08333,0.128,15.872,0.162,0,0,0
0.016220,1.08458,0.147,15.741,0.094,0,0,0
0.016240,1.08584,0.164,15.726,0.096,0,0,0
0.016260,1.08710,0.152,15.597,0.082,0,0,0
0.016280,1.08835,0.123,15.487,0.039,0,0,0
0.016300,1.08961,0.087,15.400,0.112,0,0,0
0.016320,1.09087,0.065,15.355,0.571,0,0,540
0.016340,1.09212,0.154,15.249,1.409,0,0,540
0.016360,1.09338,0.068,15.185,2.375,0,0,540
0.016380,1.09464,0.060,15.126,3.241,0,0,540
0.016400,1.09589,0.104,15.057,4.071,0,0,540
0.016420,1.09715,0.097,14.939,5.064,0,0,540
0.016440,1.09841,0.157,14.892,5.871,0,0,540
0.016460,1.09966,0.144,14.907,6.839,0,0,540
0.016480,1.10092,0.147,14.755,7.655,0,0,540
0.016500,1.10218,0.029,14.784,8.568,0,0,540
0.016520,1.10343,0.121,14.709,9.443,0,0,540
0.016540,1.10469,0.063,14.674,10.376,0,0,540
0.016560,1.10595,0.071,14.552,11.258,0,0,540
0.016580,1.10720,0.077,14.376,12.238,0,0,540
0.016600,1.10846,0.066,14.413,12.994,0,0,540
0.016620,1.10972,0.068,14.421,13.891,0,0,540
0.016640,1.11097,0.066,14.425,14.775,0,0,540
0.016660,1.11223,0.114,14.336,15.635,0,0,540
0.016680,1.11349,0.193,14.304,16.077,0,0,0
0.016700,1.11474,0.132,14.209,16.120,0,0,0
0.016720,1.11600,0.110,14.373,16.096,0,540,0
0.016740,1.11726,0.113,14.681,16.113,0,540,0
0.016760,1.11851,0.035,14.940,16.095,0,540,0
0.016780,1.11977,0.128,15.170,16.057,0,540,0
0.016800,1.12102,0.049,15.438,16.051,0,540,0
0.016820,1.12228,0.148,15.691,15.965,0,540,0
0.016840,1.12354,0.173,15.873,16.051,0,0,0
0.016860,1.12479,0.003,15.792,15.969,0,0,0
0.016880,1.12605,0.132,15.755,15.920,0,0,0
0.016900,1.12731,0.160,15.630,15.960,0,0,0
0.016920,1.12856,0.189,15.574,15.871,0,0,0
0.016940,1.12982,0.080,15.567,15.887,0,0,0
0.016960,1.13108,0.048,15.409,15.984,0,0,0
0.016980,1.13233,0.084,15.427,15.902,0,0,0
0.017000,1.13359,0.052,15.513,15.841,0,0,0
0.017020,1.13485,0.116,15.370,15.848,0,0,0
0.017040,1.13610,0.123,15.253,15.822,0,0,0
0.017060,1.13736,0.109,15.274,15.769,0,0,0
0.017080,1.13862,0.144,15.229,15.776,0,0,0
0.017100,1.13987,0.075,15.055,15.642,0,0,0
0.017120,1.14113,0.202,15.227,15.792,0,0,0
0.017140,1.14239,0.127,15.134,15.715,0,0,0
0.017160,1.14364,0.066,15.069,15.763,0,0,0
0.017180,1.14490,0.200,15.106,15.659,0,0,0
0.017200,1.14616,0.022,15.001,15.697,0,0,0
0.017220,1.14741,0.070,14.981,15.658,0,0,0
0.017240,1.14867,0.183,14.987,15.640,0,0,0
0.017260,1.14993,0.157,14.923,15.660,0,0,0
0.017280,1.15118,0.093,14.848,15.574,0,0,0
0.017300,1.15244,0.139,14.797,15.666,0,0,0
0.017320,1.15370,0.131,14.803,15.540,0,0,0
0.017340,1.15495,0.096,14.731,15.563,0,0,0
0.017360,1.15621,0.153,14.690,15.698,0,0,0
0.017380,1.15747,0.160,14.672,15.568,0,0,0
0.017400,1.15872,0.124,14.705,15.588,0,0,0
0.017420,1.15998,0.063,14.683,15.545,0,0,0
0.017440,1.16124,0.158,14.632,15.520,0,0,0
0.017460,1.16249,0.095,14.537,15.413,0,0,0
0.017480,1.16375,0.137,14.554,15.492,0,0,0
0.017500,1.16501,0.139,14.458,15.456,0,0,0
0.017520,1.16626,0.073,14.561,15.455,0,0,0
0.017540,1.16752,0.155,14.454,15.440,0,0,0
0.017560,1.16878,0.147,14.552,15.408,0,0,0
0.017580,1.17003,0.134,14.487,15.413,0,0,0
0.017600,1.17129,0.082,14.431,15.240,0,0,0
0.017620,1.17255,0.136,14.327,15.394,0,0,0
0.017640,1.17380,0.105,14.338,15.348,0,0,0
0.017660,1.17506,0.203,14.295,15.314,0,0,0
0.017680,1.17632,0.140,14.259,15.372,0,0,0
0.017700,1.17757,0.065,14.253,15.283,0,0,0
0.017720,1.17883,0.277,14.029,15.296,0,-540,0
0.017740,1.18009,0.227,13.774,15.201,0,-540,0
0.017760,1.18134,0.194,13.370,15.257,0,-540,0
0.017780,1.18260,0.038,13.138,15.206,0,-540,0
0.017800,1.18386,0.077,12.792,15.191,0,-540,0
0.017820,1.18511,0.065,12.624,15.244,0,-540,0
0.017840,1.18637,0.203,12.207,15.240,0,-540,0
0.017860,1.18763,0.176,12.025,15.188,0,-540,0
0.017880,1.18888,0.095,11.738,15.149,0,-540,0
0.017900,1.19014,0.081,11.443,15.094,0,-540,0
0.017920,1.19140,0.142,11.277,15.132,0,-540,0
0.017940,1.19265,0.199,11.024,15.047,0,-540,0
0.017960,1.19391,0.176,10.839,15.090,0,-540,0
0.017980,1.19517,0.221,10.506,15.050,0,-540,0
0.018000,1.19642,0.158,10.294,15.147,0,-540,0
0.018020,1.19768,0.156,10.086,15.010,0,-540,0
0.018040,1.19894,0.156,9.956,14.922,0,-540,0
0.018060,1.20019,0.112,9.763,15.005,0,-540,0
0.018080,1.20145,0.079,9.498,14.931,0,-540,0
0.018100,1.20271,0.149,9.202,14.919,0,-540,0
0.018120,1.20396,0.197,9.084,14.969,0,-540,0
0.018140,1.20522,0.227,8.957,14.882,0,-540,0
0.018160,1.20648,0.124,8.721,14.886,0,-540,0
0.018180,1.20773,0.086,8.432,14.759,0,-540,0
0.018200,1.20899,0.101,8.368,14.751,0,-540,0
0.018220,1.21025,0.111,8.154,14.868,0,-540,0
0.018240,1.21150,0.165,7.888,14.863,0,-540,0
0.018260,1.21276,0.140,7.744,14.744,0,-540,0
0.018280,1.21402,0.190,7.555,14.809,0,-540,0
0.018300,1.21527,0.104,7.217,14.671,0,-540,0
0.018320,1.21653,0.149,7.242,14.682,0,-540,0
0.018340,1.21779,0.132,7.035,14.669,0,-540,0
0.018360,1.21904,0.196,6.882,14.660,0,-540,0
0.018380,1.22030,0.121,6.692,14.684,0,-540,0
0.018400,1.22156,0.174,6.443,14.633,0,-540,0
0.018420,1.22281,0.162,6.439,14.625,0,-540,0
0.018440,1.22407,0.307,6.209,14.612,0,-540,0
0.018460,1.22533,0.260,6.034,14.574,0,-540,0
0.018480,1.22658,0.195,5.881,14.559,0,-540,0
0.018500,1.22784,0.120,5.788,14.442,0,-540,0
0.018520,1.22910,0.182,5.585,14.485,0,-540,0
0.018540,1.23035,0.239,5.470,14.444,0,-540,0
0.018560,1.23161,0.146,5.342,14.423,0,-540,0
0.018580,1.23287,0.217,5.240,14.448,0,-540,0
0.018600,1.23412,0.168,5.065,14.354,0,-540,0
0.018620,1.23538,0.192,4.844,14.269,0,-540,0
0.018640,1.23664,0.198,4.903,14.317,0,-540,0
0.018660,1.23789,0.177,4.632,14.336,0,-540,0
0.018680,1.23915,0.224,4.523,14.229,0,-540,0
0.018700,1.24041,0.177,4.406,14.299,0,-540,0
0.018720,1.24166,0.209,4.167,14.224,0,-540,0
0.018740,1.24292,0.165,4.104,14.705,0,-540,540
0.018760,1.24418,0.167,3.909,15.474,0,-540,540
0.018780,1.24543,0.238,3.888,15.868,0,-540,0
0.018800,1.24669,0.167,3.702,15.840,0,-540,0
0.018820,1.24795,0.188,3.594,15.794,0,-540,0
0.018840,1.24920,0.186,3.418,15.898,0,-540,0
0.018860,1.25046,0.075,3.419,15.804,0,-540,0
0.018880,1.25172,0.102,3.265,15.853,0,-540,0
0.018900,1.25297,0.151,3.138,15.783,0,-540,0
0.018920,1.25423,0.095,2.867,15.680,0,-540,0
0.018940,1.25549,0.112,2.794,15.703,0,-540,0
0.018960,1.25674,0.164,2.685,15.642,0,-540,0
0.018980,1.25800,0.186,2.615,15.660,0,-540,0
0.019000,1.25926,0.111,2.485,15.566,0,-540,0
0.019020,1.26051,0.093,2.367,15.530,0,-540,0
0.019040,1.26177,0.115,2.368,15.467,0,-540,0
0.019060,1.26302,0.142,2.180,15.498,0,-540,0
0.019080,1.26428,0.153,2.013,15.444,0,-540,0
0.019100,1.26554,0.199,1.967,15.334,0,-540,0
0.019120,1.26679,0.117,1.922,15.337,0,-540,0
0.019140,1.26805,-0.010,1.840,15.325,0,-540,0
0.019160,1.26931,0.138,1.595,15.238,0,-540,0
0.019180,1.27056,0.089,1.574,15.233,0,-540,0
0.019200,1.27182,0.019,1.377,15.132,0,-540,0
0.019220,1.27308,0.117,1.341,15.115,0,-540,0
0.019240,1.27433,0.117,1.318,15.068,0,-540,0
0.019260,1.27559,0.054,1.189,15.008,0,-540,0
0.019280,1.27685,0.158,1.011,14.953,0,-540,0
0.019300,1.27810,0.115,0.895,14.967,0,-540,0
0.019320,1.27936,0.251,0.823,14.805,0,-540,0
0.019340,1.28062,0.155,0.714,14.852,0,-540,0
0.019360,1.28187,0.112,0.617,14.810,0,-540,0
0.019380,1.28313,0.108,0.467,14.738,0,-540,0
