# Вариант 6. Скорость 300 об/мин, задание тока 10 А, углы 10/150 эл. град, Udc 540 В, R фазы 0,6 Ом (паспорт)
# t_s,theta_mech_sensor_rad,ia_A,ib_A,ic_A,ua_V,ub_V,uc_V
0.023140,0.72696,0.199,10.774,0.252,0,0,0
0.023160,0.72759,0.153,10.738,0.178,0,0,0
0.023180,0.72822,0.226,10.726,0.147,0,0,0
0.023200,0.72885,0.138,10.603,0.199,0,0,0
0.023220,0.72948,0.226,10.632,0.281,0,0,0
0.023240,0.73011,0.078,10.546,0.100,0,0,0
0.023260,0.73073,0.173,10.588,0.190,0,0,0
0.023280,0.73136,0.192,10.583,0.219,0,0,0
0.023300,0.73199,0.233,10.462,0.221,0,0,0
0.023320,0.73262,0.162,10.467,0.097,0,0,0
0.023340,0.73325,0.187,10.415,0.139,0,0,0
0.023360,0.73388,0.065,10.321,0.166,0,0,0
0.023380,0.73450,0.108,10.376,0.282,0,0,0
0.023400,0.73513,0.161,10.308,0.174,0,0,0
0.023420,0.73576,0.145,10.194,0.206,0,0,0
0.023440,0.73639,0.127,10.207,0.132,0,0,0
0.023460,0.73702,0.154,10.136,0.156,0,0,0
0.023480,0.73765,0.121,10.165,0.184,0,0,0
0.023500,0.73827,0.262,10.169,0.161,0,0,0
0.023520,0.73890,0.198,10.144,0.264,0,0,0
0.023540,0.73953,0.206,9.959,0.061,0,0,0
0.023560,0.74016,0.088,9.955,0.132,0,0,0
0.023580,0.74079,0.195,9.966,0.218,0,0,0
0.023600,0.74142,0.231,10.013,0.200,0,0,0
0.023620,0.74204,0.128,9.960,0.201,0,0,0
0.023640,0.74267,0.166,9.756,0.277,0,0,0
0.023660,0.74330,0.095,9.842,0.134,0,0,0
0.023680,0.74393,0.160,9.796,0.169,0,0,0
0.023700,0.74456,0.168,9.794,0.244,0,0,0
0.023720,0.74519,0.226,9.721,0.212,0,0,0
0.023740,0.74581,0.068,9.672,-0.048,0,0,-540
0.023760,0.74644,0.141,9.730,0.051,0,0,0
0.023780,0.74707,0.178,9.607,0.037,0,0,0
0.023800,0.74770,0.186,9.576,0.151,0,0,0
0.023820,0.74833,0.096,9.523,0.124,0,0,0
0.023840,0.74896,0.023,9.492,0.156,0,0,0
0.023860,0.74958,0.034,9.502,0.137,0,0,0
0.023880,0.75021,0.148,9.385,0.075,0,0,0
0.023900,0.75084,0.116,9.445,-0.089,0,0,0
0.023920,0.75147,0.140,9.346,0.121,0,0,0
0.023940,0.75210,0.101,9.305,0.138,0,0,0
0.023960,0.75273,0.151,9.228,0.093,0,0,0
0.023980,0.75335,0.102,9.214,-0.067,0,0,0
0.024000,0.75398,0.135,9.614,0.025,0,540,0
0.024020,0.75461,0.149,10.328,0.055,0,540,0
0.024040,0.75524,0.100,11.016,0.108,0,540,0
0.024060,0.75587,0.092,10.891,0.034,0,0,0
0.024080,0.75650,0.219,10.829,0.103,0,0,0
0.024100,0.75712,0.130,10.854,0.041,0,0,0
0.024120,0.75775,0.122,10.891,-0.030,0,0,0
0.024140,0.75838,0.106,10.773,0.009,0,0,0
0.024160,0.75901,0.136,10.679,0.087,0,0,0
0.024180,0.75964,0.123,10.693,-0.003,0,0,0
0.024200,0.76027,0.108,10.654,0.028,0,0,0
0.024220,0.76089,0.131,10.628,0.037,0,0,0
0.024240,0.76152,0.138,10.565,0.037,0,0,0
0.024260,0.76215,0.207,10.526,0.006,0,0,0
0.024280,0.76278,0.066,10.443,0.077,0,0,0
0.024300,0.76341,0.106,10.417,0.138,0,0,0
0.024320,0.76404,0.117,10.444,0.103,0,0,0
0.024340,0.76466,0.201,10.300,-0.004,0,0,0
0.024360,0.76529,0.096,10.246,0.146,0,0,0
0.024380,0.76592,0.007,10.153,-0.014,0,0,0
0.024400,0.76655,0.121,10.137,0.045,0,0,0
0.024420,0.76718,0.045,10.136,0.013,0,0,0
0.024440,0.76781,0.075,10.056,-0.036,0,0,0
0.024460,0.76843,0.106,10.085,0.016,0,0,0
0.024480,0.76906,0.078,9.984,0.074,0,0,0
0.024500,0.76969,0.118,9.892,-0.076,0,0,0
0.024520,0.77032,0.123,9.888,0.019,0,0,0
0.024540,0.77095,0.048,9.809,0.054,0,0,0
0.024560,0.77158,0.082,9.850,0.065,0,0,0
0.024580,0.77220,0.101,9.855,0.027,0,0,0
0.024600,0.77283,0.158,9.769,-0.016,0,0,0
0.024620,0.77346,0.207,9.661,0.078,0,0,0
0.024640,0.77409,0.186,9.633,0.004,0,0,0
0.024660,0.77472,0.102,9.585,-0.050,0,0,0
0.024680,0.77535,0.211,9.485,-0.031,0,0,0
0.024700,0.77597,0.204,9.481,0.061,0,0,0
0.024720,0.77660,0.138,9.432,0.031,0,0,0
0.024740,0.77723,0.148,9.332,-0.026,0,0,0
0.024760,0.77786,0.047,9.431,0.073,0,0,0
0.024780,0.77849,0.119,9.381,0.083,0,0,0
0.024800,0.77911,0.069,9.272,-0.037,0,0,0
0.024820,0.77974,0.153,9.282,0.104,0,0,0
0.024840,0.78037,0.130,9.192,0.070,0,0,0
0.024860,0.78100,0.195,9.790,0.062,0,540,0
0.024880,0.78163,0.160,10.521,0.046,0,540,0
0.024900,0.78226,0.144,11.046,0.036,0,540,0
0.024920,0.78288,-0.058,10.936,0.033,0,0,0
0.024940,0.78351,0.131,10.864,0.026,0,0,0
0.024960,0.78414,0.141,10.848,0.093,0,0,0
0.024980,0.78477,0.078,10.868,0.075,0,0,0
0.025000,0.78540,0.165,10.665,0.131,0,0,0
0.025020,0.78603,0.119,10.755,0.020,0,0,0
0.025040,0.78665,0.142,10.609,-0.022,0,0,0
0.025060,0.78728,0.211,10.525,0.040,0,0,0
0.025080,0.78791,0.168,10.566,-0.066,0,0,0
0.025100,0.78854,0.265,10.504,0.049,0,0,0
0.025120,0.78917,0.125,10.448,0.018,0,0,0
0.025140,0.78980,0.145,10.420,-0.025,0,0,0
0.025160,0.79042,0.101,10.355,-0.002,0,0,0
0.025180,0.79105,0.101,10.221,0.084,0,0,0
0.025200,0.79168,0.062,10.226,0.012,0,0,0
0.025220,0.79231,0.143,10.206,0.042,0,0,0
0.025240,0.79294,0.106,10.141,0.022,0,0,0
0.025260,0.79357,0.114,10.116,0.031,0,0,0
0.025280,0.79419,0.171,10.069,0.016,0,0,0
0.025300,0.79482,0.187,10.011,0.030,0,0,0
0.025320,0.79545,0.142,9.855,0.027,0,0,0
0.025340,0.79608,0.051,9.775,0.133,0,0,0
0.025360,0.79671,0.074,9.803,-0.003,0,0,0
0.025380,0.79734,0.160,9.765,0.000,0,0,0
0.025400,0.79796,0.022,9.689,-0.083,0,0,0
0.025420,0.79859,0.135,9.562,-0.072,0,0,0
0.025440,0.79922,0.168,9.584,0.015,0,0,0
0.025460,0.79985,0.069,9.570,0.038,0,0,0
0.025480,0.80048,0.164,9.500,0.135,0,0,0
0.025500,0.80111,0.156,9.321,-0.041,0,0,0
0.025520,0.80173,0.095,9.372,0.014,0,0,0
0.025540,0.80236,0.128,9.291,0.134,0,0,0
0.025560,0.80299,0.148,9.315,0.036,0,0,0
0.025580,0.80362,0.071,9.252,0.064,0,0,0
0.025600,0.80425,0.166,9.747,0.090,0,540,0
0.025620,0.80488,0.096,10.338,-0.037,0,540,0
0.025640,0.80550,0.027,10.928,0.027,0,540,0
0.025660,0.80613,0.048,10.783,0.153,0,0,0
0.025680,0.80676,0.142,10.762,0.106,0,0,0
0.025700,0.80739,0.185,10.687,0.024,0,0,0
0.025720,0.80802,0.132,10.556,0.059,0,0,0
0.025740,0.80865,0.129,10.581,0.038,0,0,0
0.025760,0.80927,0.160,10.441,-0.006,0,0,0
0.025780,0.80990,0.124,10.366,0.071,0,0,0
0.025800,0.81053,0.108,10.384,0.008,0,0,0
0.025820,0.81116,0.125,10.254,0.031,0,0,0
0.025840,0.81179,0.124,10.221,0.007,0,0,0
0.025860,0.81242,0.048,10.158,0.159,0,0,0
0.025880,0.81304,0.069,10.115,0.073,0,0,0
0.025900,0.81367,0.037,9.944,0.098,0,0,0
0.025920,0.81430,0.116,9.927,0.134,0,0,0
0.025940,0.81493,0.064,9.944,0.094,0,0,0
0.025960,0.81556,0.184,9.957,-0.039,0,0,0
0.025980,0.81619,0.075,9.847,0.034,0,0,0
0.026000,0.81681,0.138,9.794,0.138,0,0,0
0.026020,0.81744,0.151,9.712,-0.008,0,0,0
0.026040,0.81807,0.251,9.537,0.035,0,0,0
0.026060,0.81870,0.182,9.664,0.092,0,0,0
0.026080,0.81933,0.104,9.476,0.011,0,0,0
0.026100,0.81996,0.097,9.409,0.036,0,0,0
0.026120,0.82058,0.102,9.378,0.066,0,0,0
0.026140,0.82121,0.058,9.257,0.122,0,0,0
0.026160,0.82184,0.044,9.269,0.025,0,0,0
0.026180,0.82247,0.084,9.168,0.062,0,0,0
0.026200,0.82310,0.045,9.124,0.099,0,0,0
0.026220,0.82373,0.103,9.560,0.137,0,540,0
0.026240,0.82435,0.122,10.132,0.128,0,540,0
0.026260,0.82498,0.142,10.704,0.095,0,540,0
0.026280,0.82561,0.140,10.809,0.089,0,0,0
0.026300,0.82624,0.138,10.733,0.117,0,0,0
0.026320,0.82687,0.043,10.740,0.076,0,0,0
0.026340,0.82750,0.132,10.659,0.049,0,0,0
0.026360,0.82812,0.152,10.537,0.062,0,0,0
0.026380,0.82875,0.080,10.532,0.013,0,0,0
0.026400,0.82938,0.057,10.338,0.028,0,0,0
0.026420,0.83001,0.049,10.322,0.088,0,0,0
0.026440,0.83064,0.213,10.360,0.030,0,0,0
0.026460,0.83127,0.093,10.225,0.136,0,0,0
0.026480,0.83189,0.071,10.200,0.023,0,0,0
0.026500,0.83252,0.131,10.107,0.093,0,0,0
0.026520,0.83315,0.091,10.119,0.099,0,0,0
0.026540,0.83378,0.012,10.038,0.036,0,0,0
0.026560,0.83441,0.143,9.927,0.083,0,0,0
0.026580,0.83504,0.174,9.884,-0.017,0,0,0
0.026600,0.83566,0.138,9.810,-0.013,0,0,0
0.026620,0.83629,0.134,9.830,0.028,0,0,0
0.026640,0.83692,0.140,9.612,0.019,0,0,0
0.026660,0.83755,0.161,9.673,0.079,0,0,0
0.026680,0.83818,0.121,9.514,-0.022,0,0,0
0.026700,0.83881,0.134,9.433,0.101,0,0,0
0.026720,0.83943,0.140,9.501,0.096,0,0,0
0.026740,0.84006,0.144,9.358,0.090,0,0,0
0.026760,0.84069,0.118,9.303,0.157,0,0,0
0.026780,0.84132,0.018,9.161,0.118,0,0,0
0.026800,0.84195,0.075,9.441,0.099,0,540,0
0.026820,0.84258,0.132,9.916,0.046,0,540,0
0.026840,0.84320,0.187,10.292,-0.039,0,540,0
0.026860,0.84383,0.164,10.768,0.033,0,540,0
0.026880,0.84446,0.143,11.010,0.107,0,0,0
0.026900,0.84509,0.172,10.836,0.080,0,0,0
0.026920,0.84572,0.147,10.882,0.080,0,0,0
0.026940,0.84635,0.153,10.639,0.034,0,0,0
0.026960,0.84697,0.095,10.647,0.133,0,0,0
0.026980,0.84760,0.118,10.504,0.074,0,0,0
0.027000,0.84823,0.050,10.537,0.041,0,0,0
0.027020,0.84886,0.098,10.470,0.075,0,0,0
0.027040,0.84949,0.078,10.316,0.072,0,0,0
0.027060,0.85011,0.136,10.340,0.081,0,0,0
0.027080,0.85074,0.117,10.264,-0.012,0,0,0
0.027100,0.85137,0.060,10.072,0.029,0,0,0
0.027120,0.85200,0.018,10.070,0.014,0,0,0
0.027140,0.85263,0.178,9.981,0.060,0,0,0
0.027160,0.85326,0.240,9.903,0.036,0,0,0
0.027180,0.85388,0.149,9.920,0.133,0,0,0
0.027200,0.85451,-0.019,9.745,0.088,0,0,0
0.027220,0.85514,0.091,9.855,0.032,0,0,0
0.027240,0.85577,0.097,9.743,0.048,0,0,0
0.027260,0.85640,0.118,9.663,0.034,0,0,0
0.027280,0.85703,0.086,9.603,-0.021,0,0,0
0.027300,0.85765,0.115,9.495,0.136,0,0,0
0.027320,0.85828,0.068,9.344,-0.003,0,0,0
0.027340,0.85891,0.170,9.292,0.101,0,0,0
0.027360,0.85954,0.061,9.339,0.081,0,0,0
0.027380,0.86017,0.125,9.249,0.123,0,0,0
0.027400,0.86080,0.196,9.167,0.124,0,0,0
0.027420,0.86142,0.106,9.577,0.113,0,540,0
0.027440,0.86205,0.052,9.961,0.091,0,540,0
0.027460,0.86268,0.041,10.352,0.049,0,540,0
0.027480,0.86331,0.071,10.805,0.152,0,540,0
0.027500,0.86394,0.101,10.742,0.128,0,0,0
0.027520,0.86457,0.129,10.581,0.019,0,0,0
0.027540,0.86519,0.139,10.538,0.008,0,0,0
0.027560,0.86582,0.156,10.394,-0.007,0,0,0
0.027580,0.86645,0.018,10.397,0.114,0,0,0
0.027600,0.86708,0.062,10.318,0.096,0,0,0
0.027620,0.86771,0.085,10.190,0.036,0,0,0
0.027640,0.86834,0.152,10.228,0.141,0,0,0
0.027660,0.86896,0.113,10.046,0.022,0,0,0
0.027680,0.86959,0.164,10.039,0.013,0,0,0
0.027700,0.87022,0.150,10.040,-0.009,0,0,0
0.027720,0.87085,0.152,10.055,0.124,0,0,0
0.027740,0.87148,0.042,9.837,0.085,0,0,0
0.027760,0.87211,0.057,9.817,0.118,0,0,0
0.027780,0.87273,0.184,9.756,0.119,0,0,0
0.027800,0.87336,0.100,9.706,0.085,0,0,0
0.027820,0.87399,0.150,9.610,0.075,0,0,0
0.027840,0.87462,0.076,9.529,0.019,0,0,0
0.027860,0.87525,0.150,9.449,-0.019,0,0,0
0.027880,0.87588,0.116,9.498,0.194,0,0,0
0.027900,0.87650,0.073,9.356,0.086,0,0,0
0.027920,0.87713,0.044,9.217,0.111,0,0,0
0.027940,0.87776,0.064,9.257,0.064,0,0,0
0.027960,0.87839,0.166,9.387,0.062,0,540,0
0.027980,0.87902,0.140,9.592,0.060,0,540,0
0.028000,0.87965,0.084,10.033,0.099,0,540,0
0.028020,0.88027,0.103,10.415,0.126,0,540,0
0.028040,0.88090,0.143,10.695,0.016,0,540,0
0.028060,0.88153,0.025,10.933,0.005,0,0,0
0.028080,0.88216,0.212,10.844,0.071,0,0,0
0.028100,0.88279,0.125,10.734,0.084,0,0,0
0.028120,0.88342,0.091,10.752,0.039,0,0,0
0.028140,0.88404,0.083,10.612,0.078,0,0,0
0.028160,0.88467,0.163,10.640,0.111,0,0,0
0.028180,0.88530,0.123,10.466,0.017,0,0,0
0.028200,0.88593,0.059,10.386,0.091,0,0,0
0.028220,0.88656,0.081,10.318,0.085,0,0,0
0.028240,0.88719,0.154,10.310,0.004,0,0,0
0.028260,0.88781,0.089,10.190,-0.004,0,0,0
0.028280,0.88844,0.155,10.094,0.074,0,0,0
0.028300,0.88907,0.141,10.159,0.044,0,0,0
0.028320,0.88970,0.130,9.973,0.094,0,0,0
0.028340,0.89033,0.067,9.908,0.082,0,0,0
0.028360,0.89096,0.107,9.878,-0.009,0,0,0
0.028380,0.89158,0.131,9.813,-0.027,0,0,0
0.028400,0.89221,0.124,9.788,0.084,0,0,0
0.028420,0.89284,0.172,9.647,0.089,0,0,0
0.028440,0.89347,0.135,9.596,0.080,0,0,0
0.028460,0.89410,0.077,9.537,0.069,0,0,0
0.028480,0.89473,0.152,9.473,0.121,0,0,0
0.028500,0.89535,0.143,9.458,-0.001,0,0,0
0.028520,0.89598,0.155,9.391,0.153,0,0,0
0.028540,0.89661,0.099,9.316,0.130,0,0,0
0.028560,0.89724,0.106,9.241,0.038,0,0,0
0.028580,0.89787,0.038,9.176,0.074,0,0,0
0.028600,0.89850,0.096,9.212,0.092,0,540,0
0.028620,0.89912,0.078,9.662,0.084,0,540,0
0.028640,0.89975,0.183,9.858,0.042,0,540,0
0.028660,0.90038,0.143,10.290,0.100,0,540,0
0.028680,0.90101,0.083,10.594,0.098,0,540,0
0.028700,0.90164,0.197,10.798,0.126,0,540,0
0.028720,0.90227,0.119,10.770,0.099,0,0,0
0.028740,0.90289,0.137,10.801,0.085,0,0,0
0.028760,0.90352,0.124,10.644,0.065,0,0,0
0.028780,0.90415,0.125,10.623,0.156,0,0,0
0.028800,0.90478,0.100,10.489,0.074,0,0,0
0.028820,0.90541,0.154,10.427,0.028,0,0,0
0.028840,0.90604,0.134,10.412,0.076,0,0,0
0.028860,0.90666,0.117,10.362,0.058,0,0,0
0.028880,0.90729,0.196,10.260,0.098,0,0,0
0.028900,0.90792,0.132,10.174,0.130,0,0,0
0.028920,0.90855,0.076,10.169,0.031,0,0,0
0.028940,0.90918,0.119,10.081,0.147,0,0,0
0.028960,0.90981,0.142,9.999,0.041,0,0,0
0.028980,0.91043,0.115,10.024,0.127,0,0,0
0.029000,0.91106,0.163,9.906,0.043,0,0,0
0.029020,0.91169,0.129,9.954,0.031,0,0,0
0.029040,0.91232,0.158,9.864,0.123,0,0,0
0.029060,0.91295,0.151,9.671,0.082,0,0,0
0.029080,0.91358,0.110,9.702,0.118,0,0,0
0.029100,0.91420,0.103,9.660,0.082,0,0,0
0.029120,0.91483,0.209,9.591,0.095,0,0,0
0.029140,0.91546,0.148,9.487,0.032,0,0,0
0.029160,0.91609,0.193,9.527,0.080,0,0,0
0.029180,0.91672,0.123,9.319,0.002,0,0,0
0.029200,0.91735,0.132,9.317,0.156,0,0,0
0.029220,0.91797,0.173,9.253,0.047,0,0,0
0.029240,0.91860,0.033,9.180,0.068,0,0,0
0.029260,0.91923,0.126,9.174,0.112,0,0,0
0.029280,0.91986,0.153,9.447,0.085,0,540,0
0.029300,0.92049,0.019,9.779,0.004,0,540,0
0.029320,0.92111,0.108,9.979,0.103,0,540,0
0.029340,0.92174,0.079,10.234,0.084,0,540,0
0.029360,0.92237,0.043,10.522,0.078,0,540,0
0.029380,0.92300,0.080,10.682,0.098,0,540,0
0.029400,0.92363,0.085,10.901,0.069,0,0,0
0.029420,0.92426,0.108,10.738,0.101,0,0,0
0.029440,0.92488,0.166,10.914,0.050,0,0,0
0.029460,0.92551,0.088,10.790,0.084,0,0,0
0.029480,0.92614,0.188,10.635,0.040,0,0,0
0.029500,0.92677,0.124,10.584,0.053,0,0,0
0.029520,0.92740,0.066,10.577,0.044,0,0,0
0.029540,0.92803,0.147,10.561,0.064,0,0,0
0.029560,0.92865,0.126,10.529,-0.007,0,0,0
0.029580,0.92928,0.127,10.426,0.031,0,0,0
0.029600,0.92991,0.085,10.316,0.001,0,0,0
0.029620,0.93054,0.101,10.265,0.054,0,0,0
0.029640,0.93117,0.134,10.235,0.105,0,0,0
0.029660,0.93180,0.075,10.239,0.081,0,0,0
0.029680,0.93242,0.091,10.216,0.050,0,0,0
0.029700,0.93305,0.048,10.071,0.020,0,0,0
0.029720,0.93368,0.024,10.060,0.146,0,0,0
0.029740,0.93431,0.086,9.911,0.100,0,0,0
0.029760,0.93494,0.127,9.886,0.068,0,0,0
0.029780,0.93557,0.105,9.897,0.081,0,0,0
0.029800,0.93619,0.156,9.810,0.005,0,0,0
0.029820,0.93682,0.134,9.795,0.149,0,0,0
0.029840,0.93745,0.121,9.773,0.142,0,0,0
0.029860,0.93808,0.194,9.689,0.106,0,0,0
0.029880,0.93871,0.132,9.630,0.019,0,0,0
0.029900,0.93934,0.100,9.598,0.038,0,0,0
0.029920,0.93996,0.017,9.553,0.102,0,0,0
0.029940,0.94059,0.114,9.484,-0.035,0,0,0
0.029960,0.94122,0.079,9.497,0.112,0,0,0
0.029980,0.94185,0.037,9.387,0.137,0,0,0
0.030000,0.94248,0.100,9.382,0.061,0,0,0
0.030020,0.94311,0.088,9.353,0.121,0,0,0
0.030040,0.94373,0.014,9.288,0.014,0,0,0
0.030060,0.94436,0.125,9.230,0.109,0,0,0
0.030080,0.94499,0.078,9.128,0.090,0,0,0
0.030100,0.94562,0.225,9.121,0.046,0,0,0
0.030120,0.94625,0.190,9.324,0.050,0,540,0
0.030140,0.94688,0.084,9.546,0.075,0,540,0
0.030160,0.94750,0.122,9.808,0.198,0,540,0
0.030180,0.94813,0.182,10.086,0.121,0,540,0
0.030200,0.94876,0.189,10.371,0.120,0,540,0
0.030220,0.94939,0.167,10.626,0.002,0,540,0
0.030240,0.95002,0.021,10.831,0.090,0,540,0
0.030260,0.95065,0.134,10.817,0.061,0,0,0
0.030280,0.95127,0.105,10.713,0.075,0,0,0
0.030300,0.95190,0.095,10.678,0.082,0,0,0
0.030320,0.95253,0.107,10.635,0.029,0,0,0
0.030340,0.95316,0.058,10.629,0.044,0,0,0
0.030360,0.95379,0.092,10.599,0.087,0,0,0
0.030380,0.95442,0.142,10.459,0.098,0,0,0
0.030400,0.95504,0.171,10.491,0.025,0,0,0
0.030420,0.95567,0.124,10.379,0.074,0,0,0
0.030440,0.95630,0.062,10.302,0.047,0,0,0
0.030460,0.95693,0.214,10.254,0.119,0,0,0
0.030480,0.95756,0.159,10.285,0.046,0,0,0
0.030500,0.95819,0.074,10.310,0.001,0,0,0
0.030520,0.95881,0.102,10.146,0.005,0,0,0
0.030540,0.95944,0.188,10.182,0.146,0,0,0
0.030560,0.96007,0.181,10.010,0.107,0,0,0
0.030580,0.96070,0.103,10.026,0.074,0,0,0
0.030600,0.96133,0.153,9.962,0.098,0,0,0
0.030620,0.96196,0.157,10.040,0.115,0,0,0
0.030640,0.96258,0.122,9.981,-0.017,0,0,0
0.030660,0.96321,0.147,9.774,0.035,0,0,0
0.030680,0.96384,0.161,9.749,0.145,0,0,0
0.030700,0.96447,0.097,9.844,-0.063,0,0,0
0.030720,0.96510,0.116,9.775,0.098,0,0,0
0.030740,0.96573,0.064,9.673,0.121,0,0,0
0.030760,0.96635,0.159,9.687,0.033,0,0,0
0.030780,0.96698,0.053,9.645,0.130,0,0,0
0.030800,0.96761,0.022,9.590,0.129,0,0,0
0.030820,0.96824,0.085,9.608,-0.013,0,0,0
0.030840,0.96887,0.152,9.565,0.110,0,0,0
0.030860,0.96950,0.153,9.513,0.100,0,0,0
0.030880,0.97012,0.138,9.394,0.075,0,0,0
0.030900,0.97075,0.158,9.451,0.079,0,0,0
0.030920,0.97138,0.184,9.334,0.022,0,0,0
0.030940,0.97201,0.145,9.358,-0.062,0,0,0
0.030960,0.97264,0.124,9.312,0.125,0,0,0
0.030980,0.97327,0.078,9.309,0.074,0,0,0
0.031000,0.97389,0.171,9.187,0.067,0,0,0
0.031020,0.97452,0.143,9.174,0.077,0,0,0
0.031040,0.97515,0.086,9.347,0.145,0,540,0
0.031060,0.97578,0.070,9.608,0.134,0,540,0
0.031080,0.97641,0.088,9.879,0.039,0,540,0
0.031100,0.97704,0.104,10.044,0.007,0,540,0
0.031120,0.97766,0.227,10.267,0.076,0,540,0
0.031140,0.97829,0.026,10.491,0.001,0,540,0
0.031160,0.97892,0.147,10.708,0.086,0,540,0
0.031180,0.97955,0.140,10.878,0.084,0,0,0
0.031200,0.98018,0.202,10.783,0.148,0,0,0
0.031220,0.98081,0.170,10.798,0.047,0,0,0
0.031240,0.98143,0.116,10.705,0.036,0,0,0
0.031260,0.98206,0.161,10.707,0.115,0,0,0
0.031280,0.98269,0.171,10.578,0.083,0,0,0
0.031300,0.98332,0.081,10.634,0.064,0,0,0
0.031320,0.98395,0.168,10.606,0.042,0,0,0
0.031340,0.98458,0.128,10.645,0.068,0,0,0
0.031360,0.98520,0.136,10.482,-0.017,0,0,0
0.031380,0.98583,0.156,10.446,0.030,0,0,0
0.031400,0.98646,0.178,10.525,0.078,0,0,0
0.031420,0.98709,0.041,10.329,0.157,0,0,0
0.031440,0.98772,0.150,10.414,0.003,0,0,0
0.031460,0.98835,0.007,10.312,0.030,0,0,0
0.031480,0.98897,0.200,10.308,0.080,0,0,0
0.031500,0.98960,0.135,10.306,0.145,0,0,0
0.031520,0.99023,0.161,10.201,0.086,0,0,0
0.031540,0.99086,0.196,10.147,0.087,0,0,0
0.031560,0.99149,0.137,10.111,0.036,0,0,0
0.031580,0.99211,0.107,10.154,0.110,0,0,0
0.031600,0.99274,0.153,10.160,0.033,0,0,0
0.031620,0.99337,0.125,10.035,0.099,0,0,0
0.031640,0.99400,0.234,10.006,0.064,0,0,0
0.031660,0.99463,0.149,10.143,-0.076,0,0,0
0.031680,0.99526,0.121,10.024,-0.060,0,0,0
0.031700,0.99588,0.065,9.956,0.083,0,0,0
0.031720,0.99651,0.158,9.966,0.097,0,0,0
0.031740,0.99714,0.087,9.962,0.094,0,0,0
0.031760,0.99777,0.173,9.805,0.080,0,0,0
0.031780,0.99840,0.114,9.877,0.058,0,0,0
0.031800,0.99903,0.174,9.796,-0.022,0,0,0
0.031820,0.99965,0.185,9.653,0.072,0,0,0
0.031840,1.00028,0.151,9.803,0.046,0,0,0
0.031860,1.00091,0.192,9.688,0.042,0,0,0
0.031880,1.00154,0.095,9.631,0.058,0,0,0
0.031900,1.00217,0.222,9.641,0.117,0,0,0
0.031920,1.00280,0.146,9.566,0.053,0,0,0
0.031940,1.00342,0.044,9.539,0.139,0,0,0
0.031960,1.00405,0.135,9.532,0.058,0,0,0
0.031980,1.00468,0.075,9.524,0.127,0,0,0
0.032000,1.00531,0.148,9.586,0.036,0,0,0
0.032020,1.00594,0.084,9.405,-0.044,0,0,0
0.032040,1.00657,0.088,9.444,0.100,0,0,0
0.032060,1.00719,0.104,9.418,0.070,0,0,0
0.032080,1.00782,0.250,9.447,0.059,0,0,0
0.032100,1.00845,0.202,9.502,0.071,0,0,0
0.032120,1.00908,0.125,9.378,0.095,0,0,0
0.032140,1.00971,0.041,9.326,0.121,0,0,0
0.032160,1.01034,0.168,9.312,0.091,0,0,0
0.032180,1.01096,0.203,9.269,0.019,0,0,0
0.032200,1.01159,0.101,9.192,0.066,0,0,0
0.032220,1.01222,0.185,9.273,0.046,0,0,0
0.032240,1.01285,0.124,9.470,0.054,0,540,0
0.032260,1.01348,0.039,9.647,0.109,0,540,0
0.032280,1.01411,0.183,9.835,0.037,0,540,0
0.032300,1.01473,0.148,10.057,0.092,0,540,0
0.032320,1.01536,0.113,10.267,0.053,0,540,0
0.032340,1.01599,0.141,10.412,0.048,0,540,0
0.032360,1.01662,0.217,10.727,0.143,0,540,0
0.032380,1.01725,0.189,10.759,0.078,0,0,0
0.032400,1.01788,0.144,10.816,0.030,0,0,0
0.032420,1.01850,0.166,10.752,-0.009,0,0,0
0.032440,1.01913,0.178,10.698,0.061,0,0,0
0.032460,1.01976,0.089,10.714,0.094,0,0,0
0.032480,1.02039,0.075,10.548,0.076,0,0,0
0.032500,1.02102,0.117,10.562,0.031,0,0,0
0.032520,1.02165,0.151,10.663,0.089,0,0,0
0.032540,1.02227,0.148,10.588,0.092,0,0,0
0.032560,1.02290,0.213,10.646,0.048,0,0,0
0.032580,1.02353,0.245,10.533,0.031,0,0,0
0.032600,1.02416,0.130,10.520,0.024,0,0,0
0.032620,1.02479,0.152,10.541,0.002,0,0,0
0.032640,1.02542,0.118,10.520,0.075,0,0,0
0.032660,1.02604,0.140,10.396,0.055,0,0,0
0.032680,1.02667,0.110,10.459,0.056,0,0,0
0.032700,1.02730,0.055,10.526,0.030,0,0,0
0.032720,1.02793,0.014,10.452,0.008,0,0,0
0.032740,1.02856,0.024,10.382,0.015,0,0,0
0.032760,1.02919,0.111,10.313,0.093,0,0,0
0.032780,1.02981,0.169,10.344,0.073,0,0,0
0.032800,1.03044,0.106,10.286,0.011,0,0,0
0.032820,1.03107,0.092,10.279,0.079,0,0,0
0.032840,1.03170,0.166,10.298,-0.008,0,0,0
0.032860,1.03233,0.122,10.252,0.058,0,0,0
0.032880,1.03296,0.126,10.265,-0.007,0,0,0
0.032900,1.03358,0.168,10.161,0.091,0,0,0
0.032920,1.03421,0.200,10.216,-0.003,0,0,0
0.032940,1.03484,0.077,10.203,0.069,0,0,0
0.032960,1.03547,0.156,10.081,0.093,0,0,0
0.032980,1.03610,0.088,10.079,0.114,0,0,0
