# Вариант 1. Скорость 300 об/мин, задание тока 10 А, углы 10/150 эл. град, Udc 540 В, R фазы 0,6 Ом (паспорт)
# t_s,theta_mech_sensor_rad,ia_A,ib_A,ic_A,ua_V,ub_V,uc_V
0.035480,1.11464,0.134,10.686,-0.000,0,0,0
0.035500,1.11527,0.129,10.730,0.016,0,0,0
0.035520,1.11589,0.177,10.645,-0.041,0,0,0
0.035540,1.11652,0.115,10.637,0.078,0,0,0
0.035560,1.11715,0.147,10.685,0.039,0,0,0
0.035580,1.11778,0.136,10.661,0.003,0,0,0
0.035600,1.11841,0.146,10.612,0.063,0,0,0
0.035620,1.11904,0.163,10.605,-0.004,0,0,0
0.035640,1.11966,0.041,10.618,-0.044,0,0,0
0.035660,1.12029,0.134,10.678,0.020,0,0,0
0.035680,1.12092,0.228,10.589,0.113,0,0,0
0.035700,1.12155,0.140,10.640,0.004,0,0,0
0.035720,1.12218,0.085,10.703,0.009,0,0,0
0.035740,1.12281,0.146,10.563,-0.029,0,0,0
0.035760,1.12343,0.168,10.635,0.005,0,0,0
0.035780,1.12406,0.155,10.591,0.017,0,0,0
0.035800,1.12469,0.114,10.546,0.072,0,0,0
0.035820,1.12532,0.132,10.631,0.061,0,0,0
0.035840,1.12595,0.210,10.645,0.001,0,0,0
0.035860,1.12658,0.224,10.523,-0.011,0,0,0
0.035880,1.12720,0.090,10.446,0.052,0,0,0
0.035900,1.12783,0.227,10.458,0.073,0,0,0
0.035920,1.12846,0.269,10.489,-0.030,0,0,0
0.035940,1.12909,0.088,10.468,-0.043,0,0,0
0.035960,1.12972,0.057,10.515,-0.057,0,0,0
0.035980,1.13035,0.082,10.506,-0.012,0,0,0
0.036000,1.13097,0.038,10.385,0.028,0,0,0
0.036020,1.13160,0.123,10.481,-0.042,0,0,0
0.036040,1.13223,0.219,10.479,-0.068,0,0,0
0.036060,1.13286,0.112,10.571,-0.033,0,0,0
0.036080,1.13349,0.156,10.432,-0.012,0,0,0
0.036100,1.13411,0.010,10.511,-0.011,0,0,0
0.036120,1.13474,0.080,10.386,0.041,0,0,0
0.036140,1.13537,0.092,10.484,0.063,0,0,0
0.036160,1.13600,0.092,10.503,-0.064,0,0,0
0.036180,1.13663,0.186,10.419,-0.016,0,0,0
0.036200,1.13726,0.123,10.485,-0.000,0,0,0
0.036220,1.13788,0.160,10.420,0.053,0,0,0
0.036240,1.13851,0.181,10.479,0.081,0,0,0
0.036260,1.13914,0.125,10.434,-0.080,0,0,0
0.036280,1.13977,0.160,10.343,0.019,0,0,0
0.036300,1.14040,-0.016,10.304,-0.082,0,0,0
0.036320,1.14103,0.001,10.420,0.007,0,0,0
0.036340,1.14165,0.155,10.363,0.051,0,0,0
0.036360,1.14228,0.134,10.419,-0.014,0,0,0
0.036380,1.14291,-0.065,10.388,0.017,0,0,0
0.036400,1.14354,-0.029,10.362,0.038,0,0,0
0.036420,1.14417,0.130,10.395,0.018,0,0,0
0.036440,1.14480,0.042,10.411,-0.058,0,0,0
0.036460,1.14542,0.156,10.386,-0.013,0,0,0
0.036480,1.14605,0.128,10.336,0.111,0,0,0
0.036500,1.14668,0.140,10.410,0.012,0,0,0
0.036520,1.14731,0.113,10.352,-0.043,0,0,0
0.036540,1.14794,0.042,10.356,0.023,0,0,0
0.036560,1.14857,-0.005,10.336,-0.013,0,0,0
0.036580,1.14919,0.096,10.306,0.015,0,0,0
0.036600,1.14982,0.094,10.335,-0.018,0,0,0
0.036620,1.15045,0.080,10.283,0.030,0,0,0
0.036640,1.15108,0.084,10.315,0.081,0,0,0
0.036660,1.15171,0.026,10.230,0.048,0,0,0
0.036680,1.15234,0.103,10.311,0.017,0,0,0
0.036700,1.15296,0.096,10.406,0.020,0,0,0
0.036720,1.15359,0.069,10.231,0.007,0,0,0
0.036740,1.15422,0.156,10.285,0.065,0,0,0
0.036760,1.15485,0.059,10.275,-0.101,0,0,0
0.036780,1.15548,0.121,10.252,-0.030,0,0,0
0.036800,1.15611,0.123,10.304,-0.056,0,0,0
0.036820,1.15673,0.166,10.271,0.094,0,0,0
0.036840,1.15736,0.157,10.303,0.104,0,0,0
0.036860,1.15799,0.138,10.259,0.009,0,0,0
0.036880,1.15862,0.186,10.275,-0.059,0,0,0
0.036900,1.15925,0.134,10.253,0.033,0,0,0
0.036920,1.15988,0.046,10.234,0.069,0,0,0
0.036940,1.16050,0.165,10.292,-0.071,0,0,0
0.036960,1.16113,0.106,10.282,0.012,0,0,0
0.036980,1.16176,0.110,10.200,-0.012,0,0,0
0.037000,1.16239,0.087,10.259,-0.035,0,0,0
0.037020,1.16302,0.093,10.212,0.043,0,0,0
0.037040,1.16365,0.075,10.268,0.016,0,0,0
0.037060,1.16427,0.129,10.196,-0.055,0,0,0
0.037080,1.16490,0.100,10.254,0.084,0,0,0
0.037100,1.16553,0.137,10.243,-0.038,0,0,0
0.037120,1.16616,0.115,10.137,0.078,0,0,0
0.037140,1.16679,0.056,10.147,0.018,0,0,0
0.037160,1.16742,0.031,10.245,-0.003,0,0,0
0.037180,1.16804,0.153,10.196,0.006,0,0,0
0.037200,1.16867,0.131,10.160,0.062,0,0,0
0.037220,1.16930,0.058,10.193,0.025,0,0,0
0.037240,1.16993,0.013,10.186,0.010,0,0,0
0.037260,1.17056,0.078,10.260,-0.047,0,0,0
0.037280,1.17119,0.203,10.310,0.002,0,0,0
0.037300,1.17181,0.001,10.170,0.010,0,0,0
0.037320,1.17244,0.139,10.241,-0.010,0,0,0
0.037340,1.17307,0.124,10.209,-0.114,0,0,0
0.037360,1.17370,0.049,10.166,0.043,0,0,0
0.037380,1.17433,0.060,10.105,0.035,0,0,0
0.037400,1.17496,0.163,10.236,-0.002,0,0,0
0.037420,1.17558,0.090,10.163,-0.041,0,0,0
0.037440,1.17621,0.079,10.068,0.028,0,0,0
0.037460,1.17684,0.130,10.235,0.093,0,0,0
0.037480,1.17747,0.012,10.116,-0.069,0,0,0
0.037500,1.17810,0.047,10.080,-0.113,0,-540,0
0.037520,1.17873,0.162,9.841,-0.072,0,-540,0
0.037540,1.17935,0.178,9.473,0.043,0,-540,0
0.037560,1.17998,0.066,9.407,-0.028,0,-540,0
0.037580,1.18061,0.092,9.206,-0.034,0,-540,0
0.037600,1.18124,0.158,9.038,-0.015,0,-540,0
0.037620,1.18187,0.090,8.770,0.036,0,-540,0
0.037640,1.18250,0.096,8.562,0.046,0,-540,0
0.037660,1.18312,0.098,8.443,-0.023,0,-540,0
0.037680,1.18375,0.140,8.252,-0.044,0,-540,0
0.037700,1.18438,0.145,8.022,-0.036,0,-540,0
0.037720,1.18501,0.085,7.951,-0.050,0,-540,0
0.037740,1.18564,0.079,7.704,0.022,0,-540,0
0.037760,1.18627,0.146,7.583,0.056,0,-540,0
0.037780,1.18689,0.094,7.363,-0.151,0,-540,0
0.037800,1.18752,0.169,7.199,0.153,0,-540,0
0.037820,1.18815,0.053,7.015,-0.048,0,-540,0
0.037840,1.18878,0.125,6.919,0.025,0,-540,0
0.037860,1.18941,0.162,6.749,0.021,0,-540,0
0.037880,1.19004,0.243,6.500,0.047,0,-540,0
0.037900,1.19066,0.090,6.392,-0.021,0,-540,0
0.037920,1.19129,0.126,6.195,-0.000,0,-540,0
0.037940,1.19192,0.133,6.108,0.012,0,-540,0
0.037960,1.19255,0.089,5.986,0.030,0,-540,0
0.037980,1.19318,0.100,5.799,0.084,0,-540,0
0.038000,1.19381,0.155,5.621,-0.045,0,-540,0
0.038020,1.19443,0.100,5.497,-0.072,0,-540,0
0.038040,1.19506,0.055,5.331,-0.003,0,-540,0
0.038060,1.19569,0.181,5.256,0.081,0,-540,0
0.038080,1.19632,0.080,5.089,0.034,0,-540,0
0.038100,1.19695,0.142,5.012,-0.011,0,-540,0
0.038120,1.19758,0.167,4.758,0.149,0,-540,0
0.038140,1.19820,0.144,4.725,0.028,0,-540,0
0.038160,1.19883,0.106,4.578,0.001,0,-540,0
0.038180,1.19946,0.125,4.448,0.026,0,-540,0
0.038200,1.20009,0.048,4.243,-0.039,0,-540,0
0.038220,1.20072,0.112,4.110,-0.080,0,-540,0
0.038240,1.20135,0.118,3.943,-0.036,0,-540,0
0.038260,1.20197,0.146,3.809,-0.025,0,-540,0
0.038280,1.20260,0.112,3.728,0.091,0,-540,0
0.038300,1.20323,0.143,3.643,0.026,0,-540,0
0.038320,1.20386,0.111,3.417,0.039,0,-540,0
0.038340,1.20449,0.171,3.379,-0.002,0,-540,0
0.038360,1.20511,0.124,3.185,0.046,0,-540,0
0.038380,1.20574,0.132,3.230,-0.024,0,-540,0
0.038400,1.20637,0.230,2.996,0.070,0,-540,0
0.038420,1.20700,0.206,2.872,-0.026,0,-540,0
0.038440,1.20763,0.161,2.743,0.028,0,-540,0
0.038460,1.20826,0.004,2.627,0.019,0,-540,0
0.038480,1.20888,0.127,2.555,-0.025,0,-540,0
0.038500,1.20951,0.051,2.345,-0.033,0,-540,0
0.038520,1.21014,0.123,2.272,0.020,0,-540,0
0.038540,1.21077,0.009,2.199,-0.127,-540,-540,0
0.038560,1.21140,0.007,2.130,-0.110,0,-540,0
0.038580,1.21203,0.020,1.943,0.043,0,-540,0
0.038600,1.21265,0.039,1.883,-0.055,0,-540,0
0.038620,1.21328,0.124,1.734,-0.011,0,-540,0
0.038640,1.21391,0.126,1.645,-0.078,0,-540,0
0.038660,1.21454,-0.001,1.594,-0.064,0,-540,0
0.038680,1.21517,0.052,1.441,-0.012,0,-540,0
0.038700,1.21580,0.068,1.316,0.052,0,-540,0
0.038720,1.21642,0.070,1.331,0.032,0,-540,0
0.038740,1.21705,0.018,1.150,-0.016,0,-540,0
0.038760,1.21768,-0.000,1.039,-0.058,0,-540,0
0.038780,1.21831,0.120,0.969,0.069,0,-540,0
0.038800,1.21894,-0.043,0.842,-0.075,0,-540,0
0.038820,1.21957,0.005,0.784,-0.035,0,-540,0
0.038840,1.22019,0.055,0.677,-0.005,0,-540,0
0.038860,1.22082,0.098,0.620,-0.060,0,-540,0
0.038880,1.22145,-0.012,0.414,0.046,0,-540,0
0.038900,1.22208,0.024,0.455,0.011,0,-540,0
0.038920,1.22271,0.121,0.322,0.015,0,-540,0
0.038940,1.22334,-0.095,0.286,0.018,0,0,0
0.038960,1.22396,0.014,0.199,0.088,0,0,0
0.038980,1.22459,0.007,0.240,-0.039,0,0,0
0.039000,1.22522,0.039,0.150,0.010,0,-540,0
0.039020,1.22585,0.016,0.238,-0.002,0,0,0
0.039040,1.22648,-0.012,0.234,0.015,0,0,0
0.039060,1.22711,0.104,0.137,-0.014,0,0,0
0.039080,1.22773,0.063,0.253,0.037,0,0,0
0.039100,1.22836,-0.031,0.220,-0.058,0,0,0
0.039120,1.22899,0.007,0.200,-0.021,0,0,0
0.039140,1.22962,0.060,0.159,0.033,0,0,0
0.039160,1.23025,0.060,0.183,0.069,0,0,0
0.039180,1.23088,0.046,0.182,-0.038,0,0,0
0.039200,1.23150,0.006,0.225,0.014,0,0,0
0.039220,1.23213,0.005,0.157,-0.077,0,0,0
0.039240,1.23276,0.122,0.215,0.033,0,0,0
0.039260,1.23339,0.067,0.171,-0.068,0,0,0
0.039280,1.23402,0.053,0.112,0.018,0,0,0
0.039300,1.23465,0.012,0.184,-0.040,0,0,0
0.039320,1.23527,0.031,0.147,0.060,0,0,0
0.039340,1.23590,0.070,0.121,0.027,0,0,0
0.039360,1.23653,0.047,0.125,-0.031,0,0,0
0.039380,1.23716,0.017,0.153,0.035,0,0,0
0.039400,1.23779,0.123,0.273,-0.048,0,0,0
0.039420,1.23842,0.078,0.138,-0.072,0,0,0
0.039440,1.23904,0.050,0.101,0.043,0,0,0
0.039460,1.23967,-0.014,0.052,-0.044,0,0,0
0.039480,1.24030,0.026,0.100,-0.092,0,0,0
0.039500,1.24093,0.051,0.055,0.087,0,0,0
0.039520,1.24156,-0.046,0.169,-0.019,0,0,0
0.039540,1.24219,-0.040,0.171,-0.055,0,0,0
0.039560,1.24281,0.037,0.200,-0.091,0,0,0
0.039580,1.24344,0.024,0.180,-0.028,0,0,0
0.039600,1.24407,0.014,0.067,-0.020,0,0,0
0.039620,1.24470,-0.126,0.232,0.016,0,0,0
0.039640,1.24533,0.077,0.108,0.055,0,0,0
0.039660,1.24596,0.068,0.101,-0.071,0,0,0
0.039680,1.24658,0.002,0.194,-0.009,0,0,0
0.039700,1.24721,0.136,0.171,-0.012,0,0,0
0.039720,1.24784,0.174,0.155,-0.037,0,0,0
0.039740,1.24847,-0.018,0.105,0.045,0,0,0
0.039760,1.24910,-0.019,0.104,-0.108,0,0,0
0.039780,1.24973,0.083,0.132,0.003,0,0,0
0.039800,1.25035,0.028,0.134,-0.007,0,0,0
0.039820,1.25098,0.011,0.142,0.013,0,0,0
0.039840,1.25161,0.097,0.219,-0.019,0,0,0
0.039860,1.25224,-0.026,0.131,0.023,0,0,0
0.039880,1.25287,0.099,0.205,-0.004,0,0,0
0.039900,1.25350,0.013,0.251,0.041,0,0,0
0.039920,1.25412,0.065,0.105,0.041,0,0,0
0.039940,1.25475,0.131,0.204,-0.051,0,0,0
0.039960,1.25538,0.036,0.183,-0.063,0,0,0
0.039980,1.25601,0.085,0.196,-0.067,0,0,0
0.040000,1.25664,0.030,0.124,0.050,0,0,0
0.040020,1.25727,0.008,0.161,-0.018,0,0,0
0.040040,1.25789,0.068,0.178,0.011,0,0,0
0.040060,1.25852,0.115,0.190,-0.065,0,0,0
0.040080,1.25915,0.073,0.133,0.024,0,0,0
0.040100,1.25978,0.085,0.127,-0.050,0,0,0
0.040120,1.26041,0.045,0.167,-0.002,0,0,0
0.040140,1.26104,0.046,0.149,-0.020,0,0,0
0.040160,1.26166,-0.027,0.135,0.037,0,0,0
0.040180,1.26229,0.203,0.188,0.071,0,0,0
0.040200,1.26292,-0.015,0.103,-0.065,0,0,0
0.040220,1.26355,0.063,0.145,-0.014,0,0,0
0.040240,1.26418,0.059,0.240,0.047,0,0,0
0.040260,1.26481,0.106,0.106,0.035,0,0,0
0.040280,1.26543,0.073,0.110,-0.091,0,0,0
0.040300,1.26606,0.008,0.185,-0.038,0,0,0
0.040320,1.26669,0.137,0.106,0.095,0,0,0
0.040340,1.26732,0.031,0.237,0.023,0,0,0
0.040360,1.26795,0.061,0.159,0.004,0,0,0
0.040380,1.26858,0.050,0.147,-0.015,0,0,0
0.040400,1.26920,0.006,0.203,0.003,0,0,0
0.040420,1.26983,0.018,0.170,-0.069,0,0,0
0.040440,1.27046,0.085,0.087,-0.058,0,0,0
0.040460,1.27109,0.103,0.185,0.030,0,0,0
0.040480,1.27172,0.062,0.149,-0.069,0,0,0
0.040500,1.27235,0.084,0.126,-0.025,0,0,0
0.040520,1.27297,0.092,0.143,0.059,0,0,0
0.040540,1.27360,0.043,0.170,0.014,0,0,0
0.040560,1.27423,0.114,0.175,-0.034,0,0,0
0.040580,1.27486,0.112,0.066,-0.057,0,0,0
0.040600,1.27549,0.083,0.171,0.004,0,0,0
0.040620,1.27611,0.077,0.213,-0.008,0,0,0
0.040640,1.27674,0.089,0.169,0.051,0,0,0
0.040660,1.27737,0.040,0.128,-0.040,0,0,0
0.040680,1.27800,0.135,0.111,-0.099,0,0,0
0.040700,1.27863,0.017,0.137,0.007,0,0,0
0.040720,1.27926,0.033,0.139,-0.080,0,0,0
0.040740,1.27988,0.069,0.149,-0.077,0,0,0
0.040760,1.28051,0.092,0.182,-0.004,0,0,0
0.040780,1.28114,0.025,0.199,-0.072,0,0,0
0.040800,1.28177,0.120,0.215,0.042,0,0,0
0.040820,1.28240,0.027,0.130,-0.012,0,0,0
0.040840,1.28303,0.076,0.179,0.011,0,0,0
0.040860,1.28365,0.113,0.080,0.030,0,0,0
0.040880,1.28428,0.002,0.199,0.024,0,0,0
0.040900,1.28491,0.041,0.059,-0.041,0,0,0
0.040920,1.28554,0.041,0.188,0.028,0,0,0
0.040940,1.28617,0.094,0.172,0.008,0,0,0
0.040960,1.28680,0.098,0.150,-0.008,0,0,0
0.040980,1.28742,0.065,0.144,-0.049,0,0,0
0.041000,1.28805,0.136,0.193,0.081,0,0,0
0.041020,1.28868,0.029,0.095,-0.056,0,0,0
0.041040,1.28931,0.081,0.087,-0.050,0,0,0
0.041060,1.28994,0.083,0.142,-0.026,0,0,0
0.041080,1.29057,0.101,0.083,0.028,0,0,0
0.041100,1.29119,0.125,0.136,0.051,0,0,0
0.041120,1.29182,0.112,0.174,-0.112,0,0,0
0.041140,1.29245,-0.008,0.235,0.056,0,0,0
0.041160,1.29308,0.097,0.119,-0.030,0,0,0
0.041180,1.29371,0.073,0.072,-0.046,0,0,0
0.041200,1.29434,0.021,0.088,0.054,0,0,0
0.041220,1.29496,0.109,0.078,-0.029,0,0,0
0.041240,1.29559,-0.019,0.181,-0.058,0,0,0
0.041260,1.29622,0.114,0.079,0.018,0,0,0
0.041280,1.29685,0.061,0.176,-0.075,0,0,0
0.041300,1.29748,0.025,0.167,0.013,0,0,0
0.041320,1.29811,0.056,0.164,-0.022,0,0,0
0.041340,1.29873,0.124,0.201,0.052,0,0,0
0.041360,1.29936,0.085,0.112,-0.005,0,0,0
0.041380,1.29999,0.106,0.279,0.029,0,0,0
0.041400,1.30062,0.082,0.148,0.022,0,0,0
0.041420,1.30125,0.045,0.120,-0.111,0,0,0
0.041440,1.30188,0.075,0.166,0.011,0,-540,0
0.041460,1.30250,0.094,0.169,-0.063,0,0,0
0.041480,1.30313,0.166,0.191,-0.111,0,0,0
0.041500,1.30376,0.147,0.044,0.031,0,0,0
0.041520,1.30439,0.093,0.134,0.081,0,0,0
0.041540,1.30502,0.162,0.161,-0.045,0,0,0
0.041560,1.30565,0.038,0.098,-0.050,0,0,0
0.041580,1.30627,0.022,0.018,-0.012,0,0,0
0.041600,1.30690,0.101,0.041,-0.027,0,0,0
0.041620,1.30753,0.071,0.111,0.049,0,0,0
0.041640,1.30816,0.049,0.016,0.016,0,0,0
0.041660,1.30879,0.089,0.032,-0.033,0,0,0
0.041680,1.30942,0.084,0.112,0.028,0,0,0
0.041700,1.31004,0.050,0.138,0.080,0,0,0
0.041720,1.31067,0.149,0.185,0.041,0,0,0
0.041740,1.31130,0.053,0.113,-0.111,0,0,0
0.041760,1.31193,0.084,0.116,0.027,0,0,0
0.041780,1.31256,0.104,0.095,0.031,0,0,0
0.041800,1.31319,0.056,0.031,0.008,0,0,0
0.041820,1.31381,0.072,0.084,-0.037,0,0,0
0.041840,1.31444,0.075,0.189,0.088,0,0,0
0.041860,1.31507,0.062,0.054,0.030,0,0,0
0.041880,1.31570,0.151,0.057,0.027,0,0,0
0.041900,1.31633,0.047,0.137,-0.100,0,0,0
0.041920,1.31696,0.131,0.087,-0.037,0,0,0
0.041940,1.31758,0.059,0.054,0.009,0,0,0
0.041960,1.31821,0.129,0.169,-0.001,0,0,0
0.041980,1.31884,0.124,0.117,-0.068,0,0,0
0.042000,1.31947,0.022,0.043,0.017,0,0,0
0.042020,1.32010,0.111,0.185,-0.047,0,0,0
0.042040,1.32073,0.139,0.095,-0.003,0,0,0
0.042060,1.32135,0.139,0.125,0.025,0,0,0
0.042080,1.32198,0.055,0.116,-0.007,0,0,0
0.042100,1.32261,0.172,0.020,0.082,0,0,0
0.042120,1.32324,0.049,0.171,0.042,0,0,0
0.042140,1.32387,0.140,0.026,0.055,0,0,0
0.042160,1.32450,0.058,0.107,0.015,0,0,0
0.042180,1.32512,0.086,0.061,-0.077,0,0,0
0.042200,1.32575,0.029,0.153,-0.034,0,0,0
0.042220,1.32638,0.222,0.157,-0.002,0,0,0
0.042240,1.32701,0.213,0.107,-0.007,0,0,0
0.042260,1.32764,0.132,0.093,-0.151,0,0,0
0.042280,1.32827,0.027,0.074,-0.057,0,0,0
0.042300,1.32889,0.101,0.113,0.066,0,0,0
0.042320,1.32952,0.063,0.053,-0.018,0,0,0
0.042340,1.33015,0.117,0.024,0.001,0,0,0
0.042360,1.33078,0.121,0.219,0.002,0,0,0
0.042380,1.33141,0.050,0.105,-0.086,0,0,0
0.042400,1.33204,0.017,0.024,-0.052,0,0,0
0.042420,1.33266,0.129,0.112,0.009,0,0,0
0.042440,1.33329,0.076,0.165,0.124,0,0,0
0.042460,1.33392,0.071,0.173,0.082,0,0,0
0.042480,1.33455,0.038,0.129,-0.008,0,0,0
0.042500,1.33518,0.082,0.118,-0.056,0,0,0
0.042520,1.33581,0.092,0.117,-0.152,0,0,0
0.042540,1.33643,0.138,0.157,-0.008,0,0,0
0.042560,1.33706,0.171,0.067,0.068,0,0,0
0.042580,1.33769,0.130,0.034,-0.068,0,0,0
0.042600,1.33832,-0.058,0.067,-0.048,0,0,0
0.042620,1.33895,0.120,0.092,-0.008,0,0,0
0.042640,1.33958,0.182,0.173,-0.078,0,0,0
0.042660,1.34020,0.050,0.143,-0.038,0,0,0
0.042680,1.34083,0.103,0.079,0.003,0,0,0
0.042700,1.34146,0.129,0.191,0.001,0,0,0
0.042720,1.34209,0.089,0.179,-0.029,0,0,0
0.042740,1.34272,0.161,0.260,0.008,0,0,0
0.042760,1.34335,0.184,0.175,0.041,0,0,0
0.042780,1.34397,0.057,0.073,-0.049,0,0,0
0.042800,1.34460,0.203,0.183,-0.016,0,0,0
0.042820,1.34523,0.099,0.115,-0.033,0,0,0
0.042840,1.34586,0.159,0.103,0.047,0,0,0
0.042860,1.34649,0.041,0.104,-0.014,0,0,0
0.042880,1.34711,0.109,0.112,0.079,0,0,0
0.042900,1.34774,0.068,0.101,0.002,0,0,0
0.042920,1.34837,0.064,0.130,-0.061,0,0,0
0.042940,1.34900,0.119,0.046,0.098,0,0,0
0.042960,1.34963,0.056,0.197,-0.013,0,0,0
0.042980,1.35026,0.112,0.107,0.046,0,0,0
0.043000,1.35088,0.146,0.157,0.056,0,0,0
0.043020,1.35151,0.138,0.095,-0.013,0,0,0
0.043040,1.35214,0.019,0.110,0.002,0,0,0
0.043060,1.35277,0.117,0.107,-0.008,0,0,0
0.043080,1.35340,0.210,0.010,0.036,0,0,0
0.043100,1.35403,0.069,0.135,0.019,0,0,0
0.043120,1.35465,0.036,0.065,0.019,0,0,0
0.043140,1.35528,0.094,0.127,-0.036,0,0,0
0.043160,1.35591,0.066,0.128,-0.007,0,0,0
0.043180,1.35654,0.058,0.092,0.028,0,0,0
0.043200,1.35717,0.099,0.152,0.049,0,0,0
0.043220,1.35780,0.071,0.128,0.059,0,0,0
0.043240,1.35842,0.113,0.167,0.059,0,0,0
0.043260,1.35905,0.097,0.118,0.125,0,0,0
0.043280,1.35968,0.135,0.057,-0.061,0,0,0
0.043300,1.36031,0.069,0.168,0.084,0,0,0
0.043320,1.36094,0.189,0.132,-0.006,0,0,0
0.043340,1.36157,0.173,0.056,-0.025,0,0,0
0.043360,1.36219,0.138,0.095,-0.038,0,0,0
0.043380,1.36282,0.155,0.078,-0.009,0,0,0
0.043400,1.36345,0.158,0.158,-0.012,0,0,0
0.043420,1.36408,0.211,0.093,-0.015,0,0,0
0.043440,1.36471,0.116,0.087,-0.002,0,0,0
0.043460,1.36534,0.147,0.142,0.122,0,0,0
0.043480,1.36596,0.128,0.014,-0.169,0,0,0
0.043500,1.36659,0.053,0.154,-0.009,0,0,0
0.043520,1.36722,0.206,0.186,-0.063,0,0,0
0.043540,1.36785,0.162,0.020,0.112,0,0,0
0.043560,1.36848,0.196,0.058,0.042,0,0,0
0.043580,1.36911,0.087,0.199,0.015,0,0,0
0.043600,1.36973,0.133,0.085,0.030,0,0,0
0.043620,1.37036,0.209,0.117,-0.025,0,0,0
0.043640,1.37099,0.198,0.140,-0.040,0,0,0
0.043660,1.37162,0.109,0.112,0.062,0,0,0
0.043680,1.37225,0.023,0.065,-0.019,0,0,0
0.043700,1.37288,0.133,0.074,0.041,0,0,0
0.043720,1.37350,0.119,0.184,-0.163,0,0,0
0.043740,1.37413,0.080,0.195,-0.008,0,0,0
0.043760,1.37476,0.079,0.025,0.090,0,0,0
0.043780,1.37539,0.132,0.067,0.121,0,0,0
0.043800,1.37602,0.138,0.078,-0.005,0,0,0
0.043820,1.37665,0.215,0.144,0.018,0,0,0
0.043840,1.37727,0.038,0.207,-0.011,0,0,0
0.043860,1.37790,0.108,0.081,-0.050,0,0,0
0.043880,1.37853,0.114,0.075,-0.006,0,0,0
0.043900,1.37916,0.072,0.104,0.024,0,0,0
0.043920,1.37979,0.186,0.166,0.087,0,0,0
0.043940,1.38042,0.052,0.182,-0.023,0,0,0
0.043960,1.38104,0.100,0.131,0.055,0,0,0
0.043980,1.38167,0.157,0.034,0.027,0,0,0
0.044000,1.38230,0.147,0.147,0.001,0,0,0
0.044020,1.38293,0.096,0.111,0.102,0,0,0
0.044040,1.38356,0.041,0.175,-0.076,0,0,0
0.044060,1.38419,0.119,0.152,-0.032,0,0,0
0.044080,1.38481,0.079,0.046,-0.062,0,0,0
0.044100,1.38544,0.137,0.040,-0.039,0,0,0
0.044120,1.38607,0.161,0.064,0.024,0,0,0
0.044140,1.38670,-0.008,0.122,-0.100,0,0,0
0.044160,1.38733,0.077,0.128,-0.035,0,0,0
0.044180,1.38796,0.138,0.162,-0.006,0,0,0
0.044200,1.38858,0.112,0.065,0.027,0,0,0
0.044220,1.38921,0.094,0.021,-0.024,0,0,0
0.044240,1.38984,0.102,-0.062,-0.002,0,0,0
0.044260,1.39047,0.126,0.134,0.110,0,0,0
0.044280,1.39110,0.136,0.247,-0.039,0,0,0
0.044300,1.39173,0.083,0.039,0.012,0,0,0
0.044320,1.39235,0.183,0.189,-0.039,0,0,0
0.044340,1.39298,0.168,0.097,-0.011,0,0,0
0.044360,1.39361,0.107,0.110,0.005,0,0,0
0.044380,1.39424,0.203,0.078,0.090,0,0,0
0.044400,1.39487,0.106,0.190,-0.029,0,0,0
0.044420,1.39550,0.147,0.121,-0.024,0,0,0
0.044440,1.39612,0.222,0.138,-0.111,0,0,0
0.044460,1.39675,0.178,0.198,0.036,0,0,0
0.044480,1.39738,0.078,0.120,0.009,0,0,0
0.044500,1.39801,0.094,0.066,-0.018,0,0,0
0.044520,1.39864,0.075,0.138,-0.039,0,0,0
0.044540,1.39927,0.120,0.079,0.018,0,0,0
0.044560,1.39989,0.040,0.147,0.012,0,0,0
0.044580,1.40052,0.104,0.110,0.053,0,0,0
0.044600,1.40115,0.096,0.110,0.138,0,0,0
0.044620,1.40178,0.098,0.112,-0.068,0,0,0
0.044640,1.40241,0.094,0.113,-0.038,0,0,0
0.044660,1.40304,0.190,0.115,-0.050,0,0,0
0.044680,1.40366,0.221,0.121,0.025,0,0,0
0.044700,1.40429,0.086,0.054,-0.020,0,0,0
0.044720,1.40492,0.052,0.086,-0.061,0,0,0
0.044740,1.40555,0.049,0.198,-0.045,0,0,0
0.044760,1.40618,0.086,0.186,0.024,0,0,0
0.044780,1.40681,0.159,0.037,0.072,0,0,0
0.044800,1.40743,0.131,0.152,-0.009,0,0,0
0.044820,1.40806,0.089,0.005,0.002,0,0,0
0.044840,1.40869,0.109,0.145,0.027,0,0,0
0.044860,1.40932,0.028,0.079,0.016,0,0,0
0.044880,1.40995,0.146,0.029,0.092,0,0,0
0.044900,1.41058,0.088,0.162,0.011,0,0,0
0.044920,1.41120,0.176,0.095,0.030,0,0,0
0.044940,1.41183,0.119,0.090,-0.009,0,0,0
0.044960,1.41246,0.136,0.158,0.047,0,0,0
0.044980,1.41309,0.161,0.219,-0.079,0,0,0
0.045000,1.41372,0.077,0.024,0.003,0,0,0
0.045020,1.41435,0.061,0.046,-0.060,0,0,0
0.045040,1.41497,0.050,0.230,-0.002,0,0,0
0.045060,1.41560,0.140,0.062,0.050,0,0,0
0.045080,1.41623,0.178,0.096,-0.028,0,0,0
0.045100,1.41686,0.231,0.158,-0.012,0,0,0
0.045120,1.41749,0.050,0.089,0.022,0,0,0
